x,y,sector,localidad,s11_n
4881127.51506667,2078288.36244798,No oficial,Suba,
4883506.88465804,2082773.79943297,No oficial,Suba,214
4878133.14163246,2081141.4068395,No oficial,Suba,34
4879110.51406517,2080215.63488014,No oficial,Suba,46
4879818.7403707,2082063.05300782,No oficial,Suba,84
4882203.26388859,2080388.98491408,No oficial,Suba,
4881491.31914774,2079357.76113092,No oficial,Suba,
4879337.13434257,2080292.43613201,No oficial,Suba,96
4882240.38163015,2084293.85104819,No oficial,Suba,60
4882046.85678067,2082845.20673372,No oficial,Suba,126
4880738.35442126,2083565.03634337,No oficial,Suba,22
4880505.41429351,2077374.74211874,No oficial,Suba,
4884336.09821759,2087934.36376028,No oficial,Suba,
4881334.93528321,2079262.88800563,No oficial,Suba,
4882871.67950912,2079425.01634977,No oficial,Suba,
4884297.96751644,2087753.28473434,No oficial,Suba,
4878784.69172424,2081911.69693521,No oficial,Suba,40
4879009.64273561,2079942.53118213,No oficial,Suba,60
4883174.48228798,2078796.51421291,No oficial,Suba,
4878673.58341593,2081567.17660897,No oficial,Suba,84
4879659.90471709,2081312.87769192,No oficial,Suba,76
4878029.43353129,2082185.02188282,No oficial,Suba,506
4879790.01456156,2083030.83502064,No oficial,Suba,88
4882510.77493658,2083322.19916779,No oficial,Suba,
4877615.53007268,2081506.82256379,No oficial,Suba,72
4881801.04794698,2087429.20890409,No oficial,Suba,44
4883198.46365453,2081120.62900045,No oficial,Suba,104
4884226.99323265,2087199.12578102,No oficial,Suba,146
4884116.25406063,2085431.20711989,No oficial,Suba,118
4883228.72231373,2086285.06342689,No oficial,Suba,
4880713.33131367,2080153.4409978,No oficial,Suba,
4883389.98816893,2080660.23299049,No oficial,Suba,
4883127.56164916,2083732.91208461,No oficial,Suba,
4879792.84251219,2082594.72604202,No oficial,Suba,
4884457.08417746,2087247.86447662,No oficial,Suba,
4880220.24791427,2083424.92044747,No oficial,Suba,78
4879854.78376864,2082745.33430235,No oficial,Suba,92
4880719.55855,2082955.79954402,No oficial,Suba,
4881153.85028038,2074410.26024427,Oficial,Barrios Unidos,156
4881322.9369926,2074469.64387345,Oficial,Barrios Unidos,
4881753.81019568,2075754.83054455,Oficial,Barrios Unidos,166
4881739.0619164,2075285.01866116,Oficial,Barrios Unidos,
4882105.35065537,2075689.91319972,Oficial,Barrios Unidos,
4882100.64272193,2075562.64175708,Oficial,Barrios Unidos,
4881838.24916093,2072253.27072205,Oficial,Barrios Unidos,206
4881435.98804373,2072411.33904416,Oficial,Barrios Unidos,
4880139.23861948,2073577.38986119,Oficial,Barrios Unidos,220
4880328.6648702,2074334.06278825,Oficial,Barrios Unidos,
4880208.29955258,2073542.71462962,Oficial,Barrios Unidos,
4880069.80551049,2073631.07662403,Oficial,Barrios Unidos,
4880603.52890266,2074494.35166672,Oficial,Barrios Unidos,80
4880074.62582457,2074490.41373177,Oficial,Barrios Unidos,
4880638.83217962,2074827.59562891,Oficial,Barrios Unidos,
4880731.7615668,2072147.27142314,Oficial,Barrios Unidos,
4880788.91757071,2073044.4900608,Oficial,Barrios Unidos,80
4880998.84669138,2073776.69853461,Oficial,Barrios Unidos,
4880981.1528646,2074324.7145964,Oficial,Barrios Unidos,134
4881107.69773654,2074587.76103705,Oficial,Barrios Unidos,
4881715.93464582,2074234.23728536,Oficial,Barrios Unidos,92
4882090.25133464,2073771.76241458,Oficial,Barrios Unidos,
4880200.4344614,2074780.20785912,Oficial,Barrios Unidos,212
4880220.95522797,2074883.17429593,Oficial,Barrios Unidos,
4881765.42011864,2075297.12686031,No oficial,Barrios Unidos,
4880535.46837296,2074404.93133745,No oficial,Barrios Unidos,70
4881315.09394504,2073431.89308483,No oficial,Barrios Unidos,88
4880246.47594597,2073297.50114129,No oficial,Barrios Unidos,228
4882065.71124967,2075245.40172206,No oficial,Barrios Unidos,
4881069.57515433,2072939.85591798,No oficial,Barrios Unidos,94
4882030.04856414,2073734.54248216,No oficial,Barrios Unidos,60
4881375.81173479,2073116.28704366,No oficial,Barrios Unidos,
4880582.17570755,2072168.06151143,No oficial,Barrios Unidos,
4881113.36325649,2073489.97258819,No oficial,Barrios Unidos,70
4881831.12267571,2072634.56828128,No oficial,Barrios Unidos,62
4882209.60309684,2073795.48535083,No oficial,Barrios Unidos,32
4880433.44636023,2074228.64953949,No oficial,Barrios Unidos,18
4882348.45396263,2074095.27559775,No oficial,Barrios Unidos,
4882298.99109695,2075115.68032137,No oficial,Barrios Unidos,40
4881452.97203527,2075985.36159517,No oficial,Barrios Unidos,
4881439.88964725,2072037.51787276,No oficial,Barrios Unidos,
4882090.41437551,2073018.77658768,No oficial,Barrios Unidos,22
4880786.36014788,2073905.19371349,No oficial,Barrios Unidos,34
4879350.21469228,2074308.67509199,Oficial,Barrios Unidos,50
4882402.59197837,2074002.97009387,No oficial,Barrios Unidos,40
4882246.08091448,2075245.58509522,No oficial,Barrios Unidos,34
4881245.3870703,2073424.89268685,No oficial,Barrios Unidos,
4881992.47120416,2072413.03333522,No oficial,Barrios Unidos,
4882137.32875001,2072490.54717385,No oficial,Barrios Unidos,18
4882141.99946986,2072682.14187251,No oficial,Barrios Unidos,18
4880407.56189144,2073396.36578356,No oficial,Barrios Unidos,
4879740.91095686,2074191.88948835,No oficial,Barrios Unidos,
4881119.37399966,2075990.63341293,No oficial,Barrios Unidos,
4882200.43252507,2072847.81977421,No oficial,Barrios Unidos,108
4880352.95847851,2074774.82280686,No oficial,Barrios Unidos,
4879781.9173977,2074532.48827921,No oficial,Barrios Unidos,
4880371.73731918,2073122.54178436,No oficial,Barrios Unidos,
4881596.25987673,2072314.7052725,No oficial,Barrios Unidos,30
4881596.25987673,2072314.7052725,No oficial,Barrios Unidos,
4880524.56266702,2073672.55383499,No oficial,Barrios Unidos,
4882145.29849065,2075284.93928282,No oficial,Barrios Unidos,
4881903.4768854,2073358.05578671,No oficial,Barrios Unidos,
4882271.78926427,2074307.37428115,No oficial,Barrios Unidos,
4880280.96847107,2070227.3386699,No oficial,Teusaquillo,102
4881761.45730149,2071296.14742219,Oficial,Teusaquillo,230
4880066.18583597,2069669.92810334,Oficial,Teusaquillo,
4880015.39854666,2071556.82857897,No oficial,Teusaquillo,50
4880894.61098045,2070596.20649506,Oficial,Teusaquillo,174
4880920.31715661,2068427.87570742,No oficial,Teusaquillo,28
4880369.93364264,2069668.2253167,No oficial,Teusaquillo,40
4879086.34310938,2071652.89367817,No oficial,Teusaquillo,98
4881048.33884907,2068310.91380987,No oficial,Teusaquillo,44
4881682.73371513,2071092.8603971,No oficial,Teusaquillo,26
4880639.95973053,2070127.70909197,No oficial,Teusaquillo,82
4880932.98565071,2070177.28908671,No oficial,Teusaquillo,334
4880617.23535412,2069143.14017514,No oficial,Teusaquillo,62
4881082.57364754,2068842.89820632,No oficial,Teusaquillo,16
4880781.17096747,2071991.85371668,No oficial,Teusaquillo,136
4881105.22515903,2070791.66208783,No oficial,Teusaquillo,
4879299.32664386,2069311.34834072,No oficial,Teusaquillo,26
4881680.35135073,2071686.43161849,No oficial,Teusaquillo,106
4881252.35461474,2069675.9614763,No oficial,Teusaquillo,198
4881052.30124674,2069474.19128783,No oficial,Teusaquillo,
4881682.73371513,2071092.8603971,No oficial,Teusaquillo,6
4880109.55861578,2072052.77490927,No oficial,Teusaquillo,14
4880417.04725912,2070311.37603514,No oficial,Teusaquillo,
4880538.02674095,2069793.75216366,No oficial,Teusaquillo,
4879684.5877942,2072112.36069996,No oficial,Teusaquillo,
4878354.62099379,2070458.08435406,No oficial,Teusaquillo,106
4880659.26450805,2069737.54943076,No oficial,Teusaquillo,
4881128.16667643,2071457.00143172,No oficial,Teusaquillo,
4881528.71630623,2070169.90003038,No oficial,Teusaquillo,88
4880190.04920591,2069701.61900609,No oficial,Teusaquillo,
4879449.09392946,2071368.52502297,No oficial,Teusaquillo,
4881056.7740641,2069129.54605523,No oficial,Teusaquillo,22
4880536.26826943,2069813.63590566,No oficial,Teusaquillo,
4878845.11228943,2069897.26383467,No oficial,Teusaquillo,
4879828.6438382,2069331.88298403,No oficial,Teusaquillo,268
4879148.57832608,2071833.94812396,No oficial,Teusaquillo,
4880606.62797325,2070930.61998205,No oficial,Teusaquillo,
4878997.94289017,2071806.83668051,No oficial,Teusaquillo,
4881108.46651515,2071583.52555518,No oficial,Teusaquillo,
4881119.31347524,2070181.93187907,No oficial,Teusaquillo,
4879921.08924273,2071563.47797627,No oficial,Teusaquillo,
4878580.25754277,2069695.56837564,No oficial,Teusaquillo,
4881219.53149711,2071311.72547661,No oficial,Teusaquillo,30
4881183.84504443,2071445.93164284,No oficial,Teusaquillo,84
4881699.5408144,2071791.16954514,No oficial,Teusaquillo,426
4879951.99237743,2069938.69011461,No oficial,Teusaquillo,
4881270.61072486,2068936.28734682,No oficial,Teusaquillo,18
4879674.483602,2071792.38820211,No oficial,Teusaquillo,
4880113.8020906,2071645.35838262,No oficial,Teusaquillo,
4878515.4816342,2070129.68856339,No oficial,Teusaquillo,52
4881017.2478828,2070875.14923432,No oficial,Teusaquillo,108
4881925.44027805,2071816.01447087,No oficial,Teusaquillo,18
4881573.36927688,2070097.93040459,No oficial,Teusaquillo,
4881774.01671773,2070949.70141197,No oficial,Teusaquillo,144
4881753.49658721,2071328.41707314,No oficial,Teusaquillo,68
4881774.01671773,2070949.70141197,No oficial,Teusaquillo,
4878894.15919747,2065769.45838221,Oficial,Los Martires,118
4878495.23195237,2066036.63087063,Oficial,Los Martires,
4880309.47995199,2068059.5310262,Oficial,Los Martires,68
4879896.60960943,2068421.4285487,Oficial,Los Martires,
4878889.81697651,2065745.76894978,Oficial,Los Martires,88
4878664.44518895,2065985.30083826,Oficial,Los Martires,
4879363.29114102,2067304.70624253,Oficial,Los Martires,210
4879361.63942516,2067253.5436688,Oficial,Los Martires,
4880036.65059557,2067020.39309002,Oficial,Los Martires,340
4879594.08286299,2066994.05671462,Oficial,Los Martires,36
4878841.80087379,2065738.21352062,Oficial,Los Martires,238
4877650.25528997,2065969.10391311,Oficial,Los Martires,
4880383.73186677,2068931.71883408,Oficial,Los Martires,100
4878698.08928751,2067068.65862141,Oficial,Los Martires,188
4878617.53022339,2067514.95509705,Oficial,Los Martires,
4878639.73965642,2067432.42192499,No oficial,Los Martires,98
4879763.98447789,2068804.14608662,No oficial,Los Martires,
4878520.46583885,2066579.44604458,No oficial,Los Martires,64
4878897.90508895,2067753.71286455,No oficial,Los Martires,188
4878974.64451692,2065771.29841511,No oficial,Los Martires,50
4880130.63379061,2067717.95507326,No oficial,Los Martires,226
4878263.80452301,2066192.08491753,No oficial,Los Martires,
4878758.66818555,2065851.56142891,No oficial,Los Martires,
4879211.10518699,2066591.24947798,No oficial,Los Martires,
4877560.36121443,2066107.11287255,No oficial,Los Martires,66
4878146.31976421,2066509.25077359,No oficial,Los Martires,28
4879898.26247746,2067953.98735887,No oficial,Los Martires,
4879014.53999992,2066089.30453062,No oficial,Los Martires,
4878600.42577645,2067334.26486075,No oficial,Los Martires,
4879053.53512075,2067902.65262104,No oficial,Los Martires,22
4878540.54963336,2066483.08887048,No oficial,Los Martires,
4880367.79404564,2068565.9735067,No oficial,Los Martires,
4878803.49027402,2066877.33462345,No oficial,Los Martires,
4877341.7259878,2066245.44744645,No oficial,Los Martires,24
4877648.10072828,2066292.43163357,No oficial,Los Martires,
4877907.23458943,2064968.31999511,Oficial,Antonio Narino,270
4877699.40447189,2065159.87156913,Oficial,Antonio Narino,
4878737.84239817,2065427.46904665,Oficial,Antonio Narino,
4878363.43002505,2064753.46562335,Oficial,Antonio Narino,274
4878751.99552999,2064860.65234341,Oficial,Antonio Narino,
4877520.72165501,2065765.52448496,Oficial,Antonio Narino,368
4878312.56175114,2065616.86235643,Oficial,Antonio Narino,
4876926.88858202,2065727.4970321,Oficial,Antonio Narino,
4876874.28535454,2065261.15134053,Oficial,Antonio Narino,138
4876489.50841309,2065401.26241964,Oficial,Antonio Narino,
4879314.1923742,2064850.07027072,Oficial,Antonio Narino,122
4877975.05156003,2065250.55209902,No oficial,Antonio Narino,92
4878300.44146355,2065154.46873283,No oficial,Antonio Narino,42
4876515.60982411,2065159.28767068,No oficial,Antonio Narino,172
4878955.60854264,2064942.56808137,No oficial,Antonio Narino,
4878401.95397141,2064426.10869718,No oficial,Antonio Narino,68
4876607.8055231,2065319.88348919,No oficial,Antonio Narino,62
4877171.41086399,2065927.3455748,No oficial,Antonio Narino,46
4878178.0688827,2064412.1976034,No oficial,Antonio Narino,
4878695.95576969,2065323.70490173,No oficial,Antonio Narino,
4878303.94831476,2064616.08738714,No oficial,Antonio Narino,62
4875548.78963756,2065609.66775316,No oficial,Antonio Narino,178
4876367.14440694,2065225.22086699,No oficial,Antonio Narino,
4878096.8435744,2064321.51004307,No oficial,Antonio Narino,
4875741.97961269,2065545.01796792,No oficial,Antonio Narino,
4878920.41105207,2065172.47182965,No oficial,Antonio Narino,56
4878533.62319578,2065408.32143874,No oficial,Antonio Narino,
4878200.37259179,2064541.03068679,No oficial,Antonio Narino,
4878865.40986288,2064662.79916314,No oficial,Antonio Narino,
4878945.40597351,2064503.58839242,No oficial,Antonio Narino,
4878318.30924918,2064004.8546483,No oficial,Antonio Narino,
4876276.32405826,2065666.99556379,No oficial,Antonio Narino,
4877831.82596277,2064653.36775141,No oficial,Antonio Narino,52
4878497.64666043,2065175.37914496,No oficial,Antonio Narino,
4878355.78821218,2064740.51084586,Oficial,Antonio Narino,314
4878909.11953901,2065044.44314892,No oficial,Antonio Narino,
4878796.01833302,2065099.7326524,No oficial,Antonio Narino,204
4877671.20557248,2064433.12284548,No oficial,Antonio Narino,62
4875591.90242151,2065680.69201175,No oficial,Antonio Narino,
4877647.1522267,2065411.13144829,No oficial,Antonio Narino,
4876844.09377709,2065397.72808855,No oficial,Antonio Narino,8
4875763.42918908,2067085.71150494,Oficial,Puente Aranda,158
4875402.02345772,2066164.70374231,Oficial,Puente Aranda,
4875498.41309049,2066276.70154021,Oficial,Puente Aranda,
4877884.98871883,2068861.41733024,Oficial,Puente Aranda,332
4876661.83701846,2069696.47354294,Oficial,Puente Aranda,164
4875641.87119687,2069046.63996436,Oficial,Puente Aranda,
4876148.36590934,2069377.05954671,Oficial,Puente Aranda,
4874668.95902635,2066323.10669098,Oficial,Puente Aranda,360
4874668.95902635,2066323.10669098,Oficial,Puente Aranda,
4876375.63748984,2067511.38767872,Oficial,Puente Aranda,178
4877003.0886055,2068106.46245623,Oficial,Puente Aranda,
4878806.75114928,2068797.81444219,Oficial,Puente Aranda,62
4879194.35529336,2068880.27362535,Oficial,Puente Aranda,
4875382.04214606,2066768.62425539,Oficial,Puente Aranda,294
4875027.90748082,2066610.75326417,Oficial,Puente Aranda,
4875658.72541192,2066548.52537251,Oficial,Puente Aranda,
4877059.61607094,2069933.60355547,Oficial,Puente Aranda,28
4877108.56628466,2069990.98364309,Oficial,Puente Aranda,
4876019.40552181,2070092.02778031,Oficial,Puente Aranda,40
4876613.12290386,2066155.90525889,Oficial,Puente Aranda,62
4877004.21101938,2066588.39088872,Oficial,Puente Aranda,
4877243.9696049,2066693.46302294,Oficial,Puente Aranda,
4875167.36954029,2067448.14155873,Oficial,Puente Aranda,122
4874978.91682166,2067347.4866478,Oficial,Puente Aranda,
4874234.88312055,2066353.37765368,Oficial,Puente Aranda,
4874626.56855674,2066367.03330274,Oficial,Puente Aranda,
4874761.94440278,2066615.45212998,Oficial,Puente Aranda,178
4876561.53700603,2068932.23814604,Oficial,Puente Aranda,286
4876555.41566327,2068572.37834441,Oficial,Puente Aranda,
4875514.48171942,2068352.14501123,Oficial,Puente Aranda,116
4875906.60792957,2067659.43585119,Oficial,Puente Aranda,212
4876055.76770491,2067727.7254778,Oficial,Puente Aranda,
4875988.27103776,2068848.99137692,No oficial,Puente Aranda,22
4876114.11530068,2067148.7188207,No oficial,Puente Aranda,
4874751.20649519,2066257.19743167,No oficial,Puente Aranda,284
4876836.57045078,2067541.83114831,No oficial,Puente Aranda,158
4875842.36664102,2068722.9603961,No oficial,Puente Aranda,138
4875726.39975422,2066088.49885408,No oficial,Puente Aranda,
4877442.58270523,2066672.88245944,No oficial,Puente Aranda,
4875906.16152688,2068659.90901897,No oficial,Puente Aranda,190
4875028.31441414,2066208.00142277,No oficial,Puente Aranda,66
4877008.61583931,2067472.83405043,No oficial,Puente Aranda,68
4877308.59035041,2066699.20925655,No oficial,Puente Aranda,60
4874942.50045492,2067216.59301061,No oficial,Puente Aranda,102
4876655.02217188,2068696.89309546,No oficial,Puente Aranda,70
4876472.38883299,2066914.09888895,No oficial,Puente Aranda,62
4875803.40916518,2066466.01710925,No oficial,Puente Aranda,44
4876282.76683345,2067059.88057269,No oficial,Puente Aranda,124
4877256.48341495,2066285.22392224,No oficial,Puente Aranda,54
4876262.35387053,2067150.91116884,No oficial,Puente Aranda,
4876440.61027282,2068329.95516728,No oficial,Puente Aranda,
4877921.95404766,2067265.57262212,No oficial,Puente Aranda,168
4874875.15301029,2066608.73030184,No oficial,Puente Aranda,
4875172.04150073,2068125.24936048,No oficial,Puente Aranda,
4874795.84482934,2067106.50337699,No oficial,Puente Aranda,
4877162.74637446,2067980.76524029,No oficial,Puente Aranda,74
4876532.20753351,2068295.71136497,No oficial,Puente Aranda,
4876511.90287209,2066915.52204421,No oficial,Puente Aranda,66
4877041.15253715,2068991.2502341,No oficial,Puente Aranda,
4875062.91981353,2068001.18302054,No oficial,Puente Aranda,
4874842.90617557,2066688.37123967,No oficial,Puente Aranda,94
4876234.66716469,2069057.98531981,No oficial,Puente Aranda,42
4876869.01059675,2067016.55135023,No oficial,Puente Aranda,
4875227.04624786,2066462.88653749,No oficial,Puente Aranda,
4876124.50726349,2066779.74364269,No oficial,Puente Aranda,
4877176.84260354,2066368.11772208,No oficial,Puente Aranda,
4875513.19809483,2068057.16799774,No oficial,Puente Aranda,
4876135.25076676,2068059.89976783,No oficial,Puente Aranda,56
4876143.84764423,2067560.89843143,No oficial,Puente Aranda,
4877556.94661806,2066520.34416636,No oficial,Puente Aranda,104
4876891.4519275,2068723.59492516,No oficial,Puente Aranda,
4876785.71625665,2067828.77867308,No oficial,Puente Aranda,
4875760.64511453,2069163.06205245,No oficial,Puente Aranda,60
4876193.59222502,2068337.99826904,No oficial,Puente Aranda,
4874495.02213386,2066394.96310934,No oficial,Puente Aranda,
4874334.40164232,2066160.47307127,No oficial,Puente Aranda,
4875037.78048981,2066079.3102517,No oficial,Puente Aranda,
4875810.68704951,2066382.46855878,No oficial,Puente Aranda,
4877111.92361049,2066359.74724555,No oficial,Puente Aranda,66
4876216.0450957,2067788.01247143,No oficial,Puente Aranda,
4876404.73996029,2067148.56018454,No oficial,Puente Aranda,
4875160.94395137,2067656.35971218,No oficial,Puente Aranda,
4875741.67479016,2066320.56793105,No oficial,Puente Aranda,114
4877828.67831584,2066942.08844305,No oficial,Puente Aranda,
4875566.2351487,2067992.4028224,No oficial,Puente Aranda,
4875825.43955602,2066284.82960563,No oficial,Puente Aranda,
4876307.53295245,2068237.81335387,No oficial,Puente Aranda,
4877125.16686734,2066401.99841434,No oficial,Puente Aranda,
4876097.00763289,2066085.89075869,No oficial,Puente Aranda,
4875584.50888145,2068317.17882607,No oficial,Puente Aranda,
4877110.34890121,2066361.20454646,No oficial,Puente Aranda,16
4874699.29248932,2066735.15155761,No oficial,Puente Aranda,
4876252.21842426,2068346.7486564,No oficial,Puente Aranda,
4875719.3686359,2066300.41402332,No oficial,Puente Aranda,30
4881438.14006335,2066189.37260966,Oficial,La Candelaria,168
4881225.19790843,2065899.56850246,Oficial,La Candelaria,
4881579.77442504,2066550.79334493,Oficial,La Candelaria,
4881357.21549759,2065602.0438655,Oficial,La Candelaria,124
4880761.35693768,2065397.75102058,No oficial,La Candelaria,
4881353.15249967,2066356.42939054,No oficial,La Candelaria,
4881179.52734353,2066070.63436689,No oficial,La Candelaria,86
4880958.350633,2065849.27945235,No oficial,La Candelaria,22
4880685.2201129,2066046.97785414,No oficial,La Candelaria,296
4880993.79299266,2066133.12059449,No oficial,La Candelaria,64
4881034.87689699,2066162.49422389,No oficial,La Candelaria,46
4880817.93467639,2065813.30999855,No oficial,La Candelaria,116
4880851.8766461,2065636.39689734,No oficial,La Candelaria,
4881024.3295515,2065950.35051114,No oficial,La Candelaria,16
4880946.12061038,2065468.40749437,No oficial,La Candelaria,
4881615.19861124,2066432.31880831,No oficial,La Candelaria,
4880935.46622338,2065643.09698814,No oficial,La Candelaria,60
4880319.54369663,2065649.6083954,No oficial,La Candelaria,
4880938.14061486,2065634.68426984,No oficial,La Candelaria,68
4875721.42353287,2064107.07666032,Oficial,Rafael Uribe Uribe,488
4875435.20532241,2064532.79213102,Oficial,Rafael Uribe Uribe,
4875891.97289389,2063717.29540364,Oficial,Rafael Uribe Uribe,
4875735.41958509,2064332.51901038,Oficial,Rafael Uribe Uribe,
4876273.89498821,2062734.08090978,Oficial,Rafael Uribe Uribe,272
4876215.99011531,2062794.64232461,Oficial,Rafael Uribe Uribe,
4875632.04991357,2062935.73544689,Oficial,Rafael Uribe Uribe,
4877601.83857101,2064268.61047467,Oficial,Rafael Uribe Uribe,792
4875919.30079715,2064163.3243048,Oficial,Rafael Uribe Uribe,242
4876109.15309107,2064148.36114695,Oficial,Rafael Uribe Uribe,166
4875769.24312459,2064708.94679302,Oficial,Rafael Uribe Uribe,90
4874942.15858174,2064830.82586919,Oficial,Rafael Uribe Uribe,
4875884.1288691,2064625.61734751,Oficial,Rafael Uribe Uribe,
4876465.4328317,2060587.21311234,Oficial,Rafael Uribe Uribe,316
4876663.68951906,2060574.08051213,Oficial,Rafael Uribe Uribe,
4875219.53535824,2064036.63760628,Oficial,Rafael Uribe Uribe,52
4875139.11775106,2063922.11602187,Oficial,Rafael Uribe Uribe,234
4874915.6920107,2064520.36619374,Oficial,Rafael Uribe Uribe,
4876223.46997531,2064657.14233462,Oficial,Rafael Uribe Uribe,222
4876069.94690956,2065095.02194758,Oficial,Rafael Uribe Uribe,
4876565.45730188,2064904.71484653,Oficial,Rafael Uribe Uribe,
4876858.65243022,2064086.74696297,Oficial,Rafael Uribe Uribe,80
4877043.31339877,2063795.43410583,Oficial,Rafael Uribe Uribe,216
4877001.54923768,2064591.17645732,Oficial,Rafael Uribe Uribe,102
4877001.84060286,2064849.64643296,Oficial,Rafael Uribe Uribe,
4875724.57569977,2063293.72456605,Oficial,Rafael Uribe Uribe,174
4875804.72114919,2063226.89221915,Oficial,Rafael Uribe Uribe,
4875336.73961985,2062533.80330865,Oficial,Rafael Uribe Uribe,
4877099.95797311,2062486.00186042,Oficial,Rafael Uribe Uribe,124
4877118.89224984,2064069.14838538,Oficial,Rafael Uribe Uribe,154
4877740.25984293,2063882.01137454,Oficial,Rafael Uribe Uribe,
4878365.83023357,2064597.92714711,Oficial,Antonio Narino,
4876684.17592976,2061761.13109492,Oficial,Rafael Uribe Uribe,216
4876220.36581589,2061933.82605535,Oficial,Rafael Uribe Uribe,
4875715.4083393,2062182.2356307,Oficial,Rafael Uribe Uribe,
4876940.78128272,2060108.18150988,Oficial,Rafael Uribe Uribe,
4877876.66493732,2062909.32355155,Oficial,Rafael Uribe Uribe,792
4877441.6329223,2064653.60847258,Oficial,Rafael Uribe Uribe,60
4876392.77902737,2064256.80681579,Oficial,Rafael Uribe Uribe,176
4876909.63653213,2063408.53364691,Oficial,Rafael Uribe Uribe,84
4876600.23211942,2063559.73350195,Oficial,Rafael Uribe Uribe,
4876240.8395643,2063249.0681999,Oficial,Rafael Uribe Uribe,
4876979.1292635,2062875.1240838,Oficial,Rafael Uribe Uribe,
4876248.26220724,2063564.00809036,Oficial,Rafael Uribe Uribe,
4876901.81784475,2060594.61127834,Oficial,Rafael Uribe Uribe,154
4877172.11081378,2060353.63938559,Oficial,Rafael Uribe Uribe,
4876031.30454697,2061448.13687849,Oficial,Rafael Uribe Uribe,648
4876161.88137109,2060157.13003984,Oficial,Rafael Uribe Uribe,
4876538.64615324,2060264.80165467,Oficial,Rafael Uribe Uribe,
4876107.88425904,2063515.49305298,Oficial,Rafael Uribe Uribe,192
4877172.76549746,2061251.3021593,Oficial,Rafael Uribe Uribe,188
4876307.3170587,2061889.88799154,Oficial,Rafael Uribe Uribe,208
4875578.67166207,2062992.24771125,No oficial,Rafael Uribe Uribe,72
4877600.39679893,2063031.08507358,No oficial,Rafael Uribe Uribe,202
4878046.11831647,2063111.95204731,No oficial,Rafael Uribe Uribe,104
4875829.39217878,2063049.71868087,No oficial,Rafael Uribe Uribe,46
4878430.5206914,2063656.29799371,No oficial,Rafael Uribe Uribe,72
4877032.79149468,2064365.35510583,No oficial,Rafael Uribe Uribe,144
4876586.25005562,2064695.90931401,No oficial,Rafael Uribe Uribe,64
4878245.2706316,2063959.99947241,No oficial,Rafael Uribe Uribe,116
4875699.35445359,2064199.95325597,No oficial,Rafael Uribe Uribe,186
4876530.69816028,2064371.83153259,No oficial,Rafael Uribe Uribe,94
4877570.15616681,2063677.51336412,No oficial,Rafael Uribe Uribe,72
4874952.02632386,2064677.19266215,No oficial,Rafael Uribe Uribe,132
4876511.91091904,2063385.41197782,No oficial,Rafael Uribe Uribe,
4875470.93800072,2063717.31703216,No oficial,Rafael Uribe Uribe,54
4877540.55090301,2063130.84053261,No oficial,Rafael Uribe Uribe,88
4876577.59991503,2063895.41527121,No oficial,Rafael Uribe Uribe,
4878137.65031624,2063541.13583842,No oficial,Rafael Uribe Uribe,
4876844.43548674,2061503.75048127,No oficial,Rafael Uribe Uribe,
4876990.55531558,2060729.10659172,No oficial,Rafael Uribe Uribe,32
4877341.12879057,2061252.01591155,No oficial,Rafael Uribe Uribe,124
4877588.9801035,2062991.63817145,No oficial,Rafael Uribe Uribe,
4878137.80092313,2063996.7343791,No oficial,Rafael Uribe Uribe,18
4876696.32135526,2060040.90934845,No oficial,Rafael Uribe Uribe,14
4875906.61175189,2061387.82283794,No oficial,Rafael Uribe Uribe,
4876584.37777092,2063849.44046527,No oficial,Rafael Uribe Uribe,
4876817.70264525,2061662.97525487,No oficial,Rafael Uribe Uribe,80
4876736.51295178,2061346.78913075,No oficial,Rafael Uribe Uribe,46
4878350.26572479,2063917.73787509,No oficial,Rafael Uribe Uribe,4
4875129.58087694,2065394.83401777,No oficial,Rafael Uribe Uribe,
4874788.58176205,2063974.94257666,No oficial,Tunjuelito,88
4875807.40701647,2061554.9898653,No oficial,Rafael Uribe Uribe,
4875715.25926316,2064891.33687698,No oficial,Rafael Uribe Uribe,
4875114.50375813,2065085.67877971,No oficial,Rafael Uribe Uribe,
4877103.95689596,2061018.58410913,No oficial,Rafael Uribe Uribe,6
4878385.90421413,2063491.6629778,No oficial,Rafael Uribe Uribe,
4877999.57229085,2064093.45101694,No oficial,Rafael Uribe Uribe,64
4875820.53769624,2064327.50479007,No oficial,Rafael Uribe Uribe,
4877103.23920245,2060690.43043704,No oficial,Rafael Uribe Uribe,84
4876899.62002984,2064769.76806369,No oficial,Rafael Uribe Uribe,
4876415.52345149,2061444.64825058,No oficial,Rafael Uribe Uribe,26
4875729.32524059,2061869.10905135,No oficial,Rafael Uribe Uribe,24
4876843.93345125,2060050.65658702,No oficial,Rafael Uribe Uribe,
4875181.92939,2064720.56742111,No oficial,Rafael Uribe Uribe,62
4878158.21414387,2063680.94031736,No oficial,Rafael Uribe Uribe,
4875381.5044134,2063619.72534081,No oficial,Rafael Uribe Uribe,226
4876210.10992004,2064217.52714483,No oficial,Rafael Uribe Uribe,50
4876712.63149287,2061611.75386396,No oficial,Rafael Uribe Uribe,42
4875878.55748235,2065030.39097536,No oficial,Rafael Uribe Uribe,
4877166.88286378,2064815.92269461,No oficial,Rafael Uribe Uribe,162
