"divipola","municipio","departamento","area_elipsoide_km2","area_3116_km2","area_9377_km2","area_3857_km2","lon_centroide","lat_centroide"
"23162","Ceret<U+00E9>","C<U+00F3>rdoba",290.5750322036,290.8443321007,290.8097120266,299.5965403312,-75.8346079839,8.8910187091
"23168","Chim<U+00E1>","C<U+00F3>rdoba",323.7627507609,324.0030876356,323.9258445537,334.2143240693,-75.6523789142,9.1102433766
"23182","Chin<U+00FA>","C<U+00F3>rdoba",625.8790839888,626.1872791109,625.9189639777,645.7896064779,-75.3566654308,9.027498122
"23189","Ci<U+00E9>naga de Oro","C<U+00F3>rdoba",640.7896287286,641.2396063319,641.0695702498,660.5119563004,-75.6077801478,8.8417799065
"23300","Cotorra","C<U+00F3>rdoba",88.1921440972,88.268550477,88.2547518786,91.0123558548,-75.7789420872,9.0569512974
"23350","La Apartada","C<U+00F3>rdoba",286.917086159,287.0437686262,286.9097648039,294.5545711621,-75.2881652139,8.052216402
"23417","Lorica","C<U+00F3>rdoba",950.0376822851,950.9942654339,950.9250348248,981.0049856904,-75.9097938427,9.1650338455
"23419","Los C<U+00F3>rdobas","C<U+00F3>rdoba",365.5294527446,366.0686768104,366.1341567471,376.7729764707,-76.2949334577,8.8390404342
"23464","Momil","C<U+00F3>rdoba",158.6453760324,158.7627769072,158.724590854,163.9083727652,-75.6509112596,9.265458184
"23466","Montel<U+00ED>bano","C<U+00F3>rdoba",1549.8247368623,1551.1667278752,1550.9197977069,1589.8237418217,-75.7607592167,7.8863129896
"23500","Mo<U+00F1>itos","C<U+00F3>rdoba",202.9198302796,203.1728861868,203.1855079072,209.5637215802,-76.1193221245,9.1905098665
"23555","Planeta Rica","C<U+00F3>rdoba",1139.8192866268,1140.628940662,1140.3343837156,1171.5440055032,-75.6124072637,8.2902693885
"23570","Pueblo Nuevo","C<U+00F3>rdoba",848.8277031807,849.2799051075,848.9455616571,873.2973489217,-75.4051318558,8.4813418592
"23574","Puerto Escondido","C<U+00F3>rdoba",410.4907267391,411.0417065619,411.0878669353,423.4594725562,-76.1940651684,8.9886641784
"23586","Pur<U+00ED>sima","C<U+00F3>rdoba",117.639248541,117.7342648275,117.7112714666,121.5534576314,-75.7212991512,9.2823821439
"23660","Sahag<U+00FA>n","C<U+00F3>rdoba",964.2855310365,964.8144654916,964.4476944024,993.7370247508,-75.4292557496,8.798976686
"23670","San Andr<U+00E9>s Sotavento","C<U+00F3>rdoba",206.6414914623,206.7703108285,206.7034766654,213.3252504733,-75.5209238171,9.1212900406
"23672","San Antero","C<U+00F3>rdoba",207.3092913295,207.4903483841,207.4584620535,214.3006545421,-75.7870024326,9.3596669775
"23675","San Bernardo del Viento","C<U+00F3>rdoba",315.6316706136,315.971991079,315.9620719956,326.2216500193,-75.9762514072,9.3300941799
"23678","San Carlos","C<U+00F3>rdoba",446.4648850626,446.8142032542,446.720636016,459.8740644806,-75.6925137731,8.706454904
"23682","San Jos<U+00E9> de Ur<U+00E9>","C<U+00F3>rdoba",525.2963115992,525.648025178,525.4987526369,538.5093503957,-75.5672659061,7.7530388566
"23686","San Pelayo","C<U+00F3>rdoba",445.0427330153,445.4911529201,445.4593387253,459.1006183833,-75.9095854931,8.9877867904
"23815","Tuch<U+00ED>n","C<U+00F3>rdoba",106.3114145389,106.379781005,106.3469050545,109.8130662062,-75.5441068203,9.224629191
"23855","Valencia","C<U+00F3>rdoba",917.9885173508,919.2591850642,919.3851660814,943.2049554997,-76.2213526278,8.2198935103
"25001","Agua de Dios","Cundinamarca",85.7360868424,85.7453258143,85.6719122376,86.8118554133,-74.6711105614,4.372744947
"25019","Alb<U+00E1>n","Cundinamarca",50.8330371864,50.8351068334,50.7839166028,51.5453764022,-74.4427835855,4.8911207734
"25035","Anapoima","Cundinamarca",123.9478754411,123.9554913297,123.8374851986,125.5663799725,-74.5256934695,4.559961185
"25040","Anolaima","Cundinamarca",120.946866365,120.952347195,120.8320915462,122.6053267249,-74.4619434761,4.7893131823
"25053","Arbel<U+00E1>ez","Cundinamarca",142.4554056627,142.4599649266,142.3122665184,144.1905709399,-74.3957598284,4.2327883381
"25086","Beltr<U+00E1>n","Cundinamarca",176.8211012506,176.8459747471,176.7043218672,179.2102099602,-74.7563223828,4.7196773546
"25095","Bituima","Cundinamarca",61.0424044408,61.0461904833,60.9881587497,61.889957046,-74.528628298,4.8478193039
"25099","Bojac<U+00E1>","Cundinamarca",102.3178867624,102.3198795485,102.2092441359,103.6919894371,-74.3289865309,4.6916670886
"25120","Cabrera","Cundinamarca",421.8218380385,421.8395914999,421.4163999538,426.6312175214,-74.4461564661,3.9186150742
"25123","Cachipay","Cundinamarca",53.4502329852,53.4526181667,53.3993835597,54.172863925,-74.4591967284,4.723063194
"25126","Cajic<U+00E1>","Cundinamarca",51.2755984536,51.2756387134,51.2101257278,52.0001811788,-74.0298517279,4.9304021313
"25148","Caparrap<U+00ED>","Cundinamarca",615.6303358144,615.6675902931,615.0786778095,625.2074382526,-74.5212417037,5.3814879892
"25151","Caqueza","Cundinamarca",111.5061741633,111.5068032146,111.3581683208,112.9141126351,-73.9448240698,4.4022590299
"25154","Carmen de Carupa","Cundinamarca",298.5468516185,298.5490513882,298.1472249697,303.1489106375,-73.9261501879,5.3388518854
"25168","Chaguan<U+00ED>","Cundinamarca",172.0105885048,172.0267233594,171.8746890206,174.4537031021,-74.6308999749,4.9542518127
"25175","Ch<U+00ED>a","Cundinamarca",80.1579920427,80.1580512825,80.0560128768,81.2751307047,-74.0369226026,4.8654517226
"25178","Chipaque","Cundinamarca",150.5494924656,150.5495603987,150.3602052883,152.4600184947,-74.0594722262,4.4257765746
"25181","Choach<U+00ED>","Cundinamarca",212.4181732309,212.4200965495,212.132469339,215.2055237512,-73.9128785163,4.5829653751
"25183","Chocont<U+00E1>","Cundinamarca",300.1793162589,300.193899315,299.7416721508,304.5947982457,-73.6806889824,5.1184160859
"25200","Cogua","Cundinamarca",132.8799246008,132.8803885319,132.7058482857,134.8280880395,-73.9753647233,5.1031264783
"25214","Cota","Cundinamarca",53.6773484874,53.677390107,53.6121073167,54.4132253637,-74.123396445,4.7882710255
"25224","Cucunub<U+00E1>","Cundinamarca",109.8371711999,109.8401644859,109.6818320505,111.4916437019,-73.7800205224,5.2303076119
"25245","El Colegio","Cundinamarca",118.2752199105,118.2796445827,118.1593497722,119.8186299122,-74.4265850679,4.5569466338
"25258","El Pe<U+00F1><U+00F3>n","Cundinamarca",134.0888049433,134.0910118719,133.9440858406,136.1221207334,-74.3083058742,5.2617268874
"25260","El Rosal","Cundinamarca",87.2122830372,87.2129785067,87.1134522647,88.4314504211,-74.2380227969,4.8797220993
"25269","Facatativ<U+00E1>","Cundinamarca",158.0173695429,158.0207047309,157.8507427307,160.2049285013,-74.3380222751,4.8340521727
"25279","Fomeque","Cundinamarca",460.1638679776,460.1753386286,459.5173010721,466.1330534319,-73.7970586875,4.5285640077
"25281","Fosca","Cundinamarca",111.2029795962,111.2035420265,111.0559052841,112.5816680458,-73.952868126,4.3162799303
"25286","Funza","Cundinamarca",67.7533982126,67.7537108682,67.6746550411,68.6735076186,-74.1986593777,4.7439962893
"25288","F<U+00FA>quene","Cundinamarca",77.4590256307,77.4612543561,77.3491110853,78.6727044121,-73.7705998746,5.4162874501
"25290","Fusagasug<U+00E1>","Cundinamarca",193.9437045784,193.949612354,193.7475925823,196.3519973115,-74.3885922196,4.323534301
"25293","Gachala","Cundinamarca",384.9587476652,384.9971002449,384.3742388642,390.0886177937,-73.5105642355,4.6549536988
"25297","Gachet<U+00E1>","Cundinamarca",258.8451586133,258.861991959,258.4613710325,262.4543067619,-73.6177318939,4.8675505212
"25299","Gama","Cundinamarca",107.6793175303,107.6867979663,107.5189286601,109.1352900974,-73.6005437656,4.7235724316
"25307","Girardot","Cundinamarca",130.1339113828,130.1553396032,130.0559096574,131.7548576287,-74.8114422176,4.3381531398
"25312","Granada","Cundinamarca",60.7037156441,60.7049772801,60.6396824834,61.4902199505,-74.3372464371,4.5234850238
"25317","Guachet<U+00E1>","Cundinamarca",170.1655758485,170.1733034061,169.9183336962,172.8155807008,-73.6932828715,5.3872915029
"25320","Guaduas","Cundinamarca",763.6017111722,763.6758634471,763.0051874125,774.9687529297,-74.6401421859,5.1735360961
"25322","Guasca","Cundinamarca",360.582352835,360.5885112394,360.084497262,365.5396085543,-73.8464317247,4.8012748021
"25324","Guataqu<U+00ED>","Cundinamarca",90.9384177995,90.9521747055,90.8808894853,92.1139111378,-74.7818500469,4.5122997844
"25326","Guatavita","Cundinamarca",252.3613411575,252.3680611448,252.0053855433,255.913269899,-73.786483331,4.9115872661
"25328","Guayabal de Siquima","Cundinamarca",61.8703313979,61.8734403578,61.8127868398,62.7351787196,-74.4834762495,4.879394391
"63190","Circasia","Quindio",90.2914904862,90.3610500083,90.3427414504,91.4818296138,-75.6668927784,4.6048370576
"63212","C<U+00F3>rdoba","Quindio",92.9060156309,92.9762478843,92.9565325155,94.0775182729,-75.6513233791,4.3959758183
"63272","Filandia","Quindio",106.4800661951,106.5625458648,106.5412303329,107.9032595461,-75.6714713208,4.6693255911
"63302","G<U+00E9>nova","Quindio",294.6827839722,294.9377188775,294.8966184902,298.2325008227,-75.7605677412,4.1801056911
"63401","La Tebaida","Quindio",89.2972670354,89.3797467923,89.3705401297,90.4328167936,-75.8173219333,4.4356744616
"63470","Montenegro","Quindio",148.9041816794,149.0418091952,149.0264777796,150.8328312377,-75.8180755624,4.5218847063
"63548","Pijao","Quindio",248.3822628804,248.577852829,248.5304578906,251.4537148937,-75.6833027958,4.3039785657
"63594","Quimbaya","Quindio",133.4007426054,133.5203541523,133.5042848154,135.1614225206,-75.7920508976,4.6102737339
"63690","Salento","Quindio",347.0700367319,347.2938419946,347.1924269776,351.6520595366,-75.5309160165,4.6113144956
"66001","Pereira","Risaralda",607.6889454249,608.1877924057,608.0823071737,616.0078806381,-75.7123483548,4.7813034741
"66045","Ap<U+00ED>a","Risaralda",149.816036983,149.9765924127,149.9740921501,152.0296584487,-75.9535379857,5.1396354393
"66088","Bel<U+00E9>n de Umbr<U+00ED>a","Risaralda",180.4243675269,180.6004393607,180.5872239607,183.1249075142,-75.8679388739,5.2003970664
"66318","Gu<U+00E1>tica","Risaralda",100.7292412845,100.8206394556,100.8089965152,102.2757848546,-75.8043670567,5.3202952596
"66383","La Celia","Risaralda",92.3687743167,92.4736619859,92.4755125477,93.6902205115,-76.0082261997,4.9881268728
"66400","La Virginia","Risaralda",32.7243182514,32.7557101897,32.7530171316,33.1842201778,-75.8520383006,4.9047149491
"66440","Marsella","Risaralda",149.1915170923,149.3191359092,149.2971394913,151.305460722,-75.7532137683,4.9429340821
"66572","Pueblo Rico","Risaralda",613.0238197254,613.767815408,613.805498762,622.368986758,-76.0735889758,5.286290652
"66594","Quinch<U+00ED>a","Risaralda",140.0160516767,140.1300613638,140.105513186,142.1674461818,-75.7133960034,5.3239056366
"66682","Santa Rosa de Cabal","Risaralda",543.133369252,543.4926291268,543.340093562,550.6525123786,-75.5494956184,4.8337872883
"66687","Santuario","Risaralda",190.6572000054,190.8679399736,190.8684126995,193.4187002269,-75.9819757172,5.0459766308
"68013","Aguada","Santander",75.2244130491,75.2312480495,75.1105156304,76.6080969309,-73.5303849262,6.1822070172
"68020","Albania","Santander",166.2136872773,166.2169627855,165.9825759258,169.0244004182,-73.8284640436,5.778073677
"68051","Aratoca","Santander",169.7331630699,169.7915517447,169.4617586542,173.2154522869,-73.0116273045,6.7167641321
"68077","Barbosa","Santander",46.6619636942,46.664886406,46.5928322703,47.4808431907,-73.6234530024,5.9556168151
"68079","Barichara","Santander",137.2449131552,137.2758174826,137.0273528658,140.0212782868,-73.2151835909,6.647059455
"68081","Barrancabermeja","Santander",1326.795604762,1326.8351150012,1324.9232280101,1355.9245421266,-73.7821385972,7.0540616008
"68092","Betulia","Santander",431.1857271776,431.248701229,430.5165600478,440.5737552752,-73.3874148382,7.0132012154
"68101","Bol<U+00ED>var","Santander",1010.0941707997,1010.1102936326,1008.873527926,1028.3392905747,-74.1134017753,6.0937209279
"68121","Cabrera","Santander",65.5607256888,65.5743084083,65.4571177088,66.8644084523,-73.2503485972,6.5625422811
"68132","California","Santander",44.9954700246,45.013467564,44.9235880885,46.0430076918,-72.9263462796,7.353287331
"68147","Capitanejo","Santander",85.2332318301,85.2840638137,85.0996616275,86.9135850741,-72.6743490263,6.5201977568
"68152","Carcas<U+00ED>","Santander",258.7679532412,258.9461475941,258.3686992732,264.0160236759,-72.5696861725,6.6596732964
"68160","Cepit<U+00E1>","Santander",107.9240417429,107.9671045902,107.7516154723,110.1542098058,-72.9292459532,6.7524640824
"68162","Cerrito","Santander",420.8201093863,421.0814426586,420.1634174029,429.7846811897,-72.6453630703,6.903920291
"68167","Charal<U+00E1>","Santander",419.1226909846,419.2313667744,418.4556989568,426.8550004386,-73.1540218774,6.1955283973
"68169","Charta","Santander",126.6607796138,126.7062501112,126.4582919227,129.5555881724,-72.9878818126,7.2589650484
"68176","Chima","Santander",173.1958983676,173.2190246558,172.9279891524,176.5090288479,-73.4147602003,6.3726763455
"68179","Chipat<U+00E1>","Santander",94.9241327279,94.9298548882,94.7838273548,96.6293460704,-73.6323907297,6.0679474195
"68190","Cimitarra","Santander",3174.247516809,3174.278801393,3170.5099537558,3235.4584217532,-74.1703202032,6.4097109385
"68207","Concepci<U+00F3>n","Santander",336.8985545073,337.1199186722,336.376153232,343.9054738903,-72.6057212726,6.7845334728
"68209","Confines","Santander",71.4065077719,71.4217005968,71.2935602947,72.767686446,-73.2398534206,6.3556203308
"68211","Contrataci<U+00F3>n","Santander",137.1582501229,137.1720765282,136.9494129778,139.7447939894,-73.5021148988,6.3031165186
"68217","Coromoro","Santander",577.284989233,577.4957431561,576.3624274291,588.0199221833,-72.9817672646,6.2347313011
"68229","Curit<U+00ED>","Santander",244.1396171737,244.2227171182,243.7494478472,249.0497025361,-73.018726581,6.6183455227
"68235","El Carmen de Chucur<U+00ED>","Santander",923.9569490259,924.0326092712,922.570306618,942.7140639478,-73.564749197,6.6642572231
"68245","El Guacamayo","Santander",92.9592924937,92.967629901,92.818768495,94.6945379335,-73.5359065886,6.2535487845
"68250","El Pe<U+00F1><U+00F3>n","Santander",398.2297204696,398.233259315,397.6972611516,405.4264606144,-73.9271723446,6.0967302699
"68255","El Play<U+00F3>n","Santander",454.8712984673,454.9819250499,454.1488792484,465.8195410883,-73.1815853498,7.5242832428
"68264","Encino","Santander",400.3070679487,400.4326924597,399.6677422457,407.5149958558,-73.0620641447,6.079059877
"68266","Enciso","Santander",74.7718466748,74.8160337225,74.6545780805,76.2878336825,-72.6802803069,6.6582396174
"68271","Flori<U+00E1>n","Santander",176.5986954521,176.5996545509,176.3652498209,179.5994388531,-73.9552494567,5.8011075417
"68276","Floridablanca","Santander",100.3173867426,100.3482929069,100.1571103395,102.5304578577,-73.0680040295,7.0797037322
"68296","Gal<U+00E1>n","Santander",201.6968741178,201.7315231222,201.3807736808,205.797560968,-73.3246692841,6.6718076037
"68298","Gambita","Santander",608.1261597848,608.2330505004,607.1731856937,618.7300942837,-73.3194065449,5.9243765187
"68318","Guaca","Santander",302.2544289705,302.3982312486,301.7740360269,308.7444065475,-72.8237070201,6.9434269677
"68320","Guadalupe","Santander",146.3108918148,146.3307072472,146.0843666099,149.0306785185,-73.4097760606,6.2332765217
"68322","Guapot<U+00E1>","Santander",67.2889975062,67.3003641545,67.1836206616,68.5621587724,-73.3311533529,6.3192994356
"68324","Guavat<U+00E1>","Santander",83.7922219081,83.7954550147,83.671444725,85.2594295049,-73.7217364185,5.9448943091
"68327","G<U+00FC>epsa","Santander",30.1544949001,30.1567700875,30.1093304322,30.6923121688,-73.5789957359,6.0333733604
"68344","Hato","Santander",168.9912972655,169.0175722781,168.7277763692,172.3499019695,-73.3617870927,6.5598775575
"68368","Jes<U+00FA>s Mar<U+00ED>a","Santander",89.5912722522,89.5930851951,89.4664480401,91.1306296371,-73.8234241186,5.8542889739
"68370","Jord<U+00E1>n","Santander",39.8876284446,39.899177742,39.8239637523,40.7054605273,-73.0996135014,6.7137803486
"68377","La Belleza","Santander",335.2010039934,335.2015826022,334.7775241272,341.0282441409,-74.0507198893,5.910233846
