proceso,t
hawkes,2150.93955903156
hawkes,2151.28089841989
hawkes,2155.12000215776
hawkes,2155.36293800326
hawkes,2155.50866499869
hawkes,2155.51706783352
hawkes,2156.01809856311
hawkes,2156.09323193216
hawkes,2156.13446313174
hawkes,2156.15500326876
hawkes,2156.28421337911
hawkes,2156.31646917832
hawkes,2156.70849041658
hawkes,2156.83031225088
hawkes,2157.81194931909
hawkes,2158.0672848736
hawkes,2158.49010991654
hawkes,2158.85086693071
hawkes,2159.04139838187
hawkes,2159.17581056323
hawkes,2164.47825285356
hawkes,2164.88507381078
hawkes,2165.13689325116
hawkes,2165.3991918322
hawkes,2165.94752005866
hawkes,2166.42528441217
hawkes,2166.46061799649
hawkes,2168.41499530833
hawkes,2169.37424729319
hawkes,2170.85046808746
hawkes,2170.88055824152
hawkes,2171.25162987151
hawkes,2171.81554541792
hawkes,2171.87178138164
hawkes,2172.03287807985
hawkes,2172.28269803989
hawkes,2172.56547709397
hawkes,2174.37127871378
hawkes,2175.66179111444
hawkes,2176.33265196777
hawkes,2176.4948304579
hawkes,2177.1155545623
hawkes,2177.3300697996
hawkes,2179.78220765129
hawkes,2184.20375776444
hawkes,2184.78980517972
hawkes,2185.56652378351
hawkes,2185.64747451485
hawkes,2185.91159807559
hawkes,2186.31553553333
hawkes,2186.4637856418
hawkes,2186.56377757203
hawkes,2186.62556805632
hawkes,2187.20180880618
hawkes,2187.50007667887
hawkes,2188.15520792292
hawkes,2188.73469390549
hawkes,2188.88005062696
hawkes,2189.09838764841
hawkes,2189.27207137032
hawkes,2191.71115796231
hawkes,2191.92933899341
hawkes,2192.51150151234
hawkes,2192.57752706786
hawkes,2192.68653074285
hawkes,2192.7695038252
hawkes,2192.83764894097
hawkes,2192.86176086873
hawkes,2193.1420912559
hawkes,2193.63161280849
hawkes,2193.65904635696
hawkes,2197.32036202435
hawkes,2198.2367645029
hawkes,2203.01749995891
hawkes,2203.07224064754
hawkes,2203.19260790745
hawkes,2203.1979888518
hawkes,2203.27366790862
hawkes,2203.45260500645
hawkes,2203.52615661558
hawkes,2204.15071940174
hawkes,2204.32013629329
hawkes,2204.40621293426
hawkes,2204.41141462299
hawkes,2204.51337125967
hawkes,2204.73295626895
hawkes,2205.13854186334
hawkes,2205.40075015909
hawkes,2205.53594237502
hawkes,2205.85110390486
hawkes,2205.94464655558
hawkes,2205.97619070072
hawkes,2209.8144920073
hawkes,2211.36391990607
hawkes,2211.7586167626
hawkes,2211.97540135268
hawkes,2212.37109139863
hawkes,2212.84515967577
hawkes,2214.22175726031
hawkes,2215.21549092874
hawkes,2222.37880519892
hawkes,2227.49337081931
hawkes,2228.6370773927
hawkes,2228.9811490449
hawkes,2229.93093357103
hawkes,2230.12011898557
hawkes,2230.28129894109
hawkes,2230.75238303576
hawkes,2232.40530670981
hawkes,2234.37498906037
hawkes,2237.90481953585
hawkes,2238.12926343264
hawkes,2238.62213084328
hawkes,2238.90815400624
hawkes,2239.13987473492
hawkes,2239.33822695977
hawkes,2239.5533581382
hawkes,2239.71802633699
hawkes,2239.85761236828
hawkes,2239.99425269573
hawkes,2241.75434706372
hawkes,2244.507019381
hawkes,2248.34220644606
hawkes,2248.37190484093
hawkes,2248.48926439759
hawkes,2248.57691973636
hawkes,2248.60159580852
hawkes,2250.16879906516
hawkes,2251.34311351523
hawkes,2258.36611995507
hawkes,2260.06521093235
hawkes,2260.09695852261
hawkes,2263.58243236746
hawkes,2264.80968516354
hawkes,2265.21867445963
hawkes,2270.50492527518
hawkes,2273.52043576662
hawkes,2273.89464890893
hawkes,2275.8170593199
hawkes,2283.23531432038
hawkes,2284.19988321406
hawkes,2284.43390719614
hawkes,2284.72325291499
hawkes,2284.87418600309
hawkes,2285.24305004062
hawkes,2285.26409145001
hawkes,2285.32823857803
hawkes,2285.38268118012
hawkes,2285.47927465219
hawkes,2285.80459094197
hawkes,2285.8431381354
hawkes,2285.86123326194
hawkes,2285.88584385752
hawkes,2285.96170085355
hawkes,2285.97826081053
hawkes,2285.99340037394
hawkes,2286.03663577095
hawkes,2286.05217500564
hawkes,2286.16835716512
hawkes,2286.56468008219
hawkes,2287.18232618374
hawkes,2287.63872029276
hawkes,2288.01170206722
hawkes,2288.56250680163
hawkes,2288.64248010165
hawkes,2289.16485997613
hawkes,2289.17382640817
hawkes,2290.07503095832
hawkes,2290.86542705691
hawkes,2292.56851064021
hawkes,2292.59282199147
hawkes,2292.62829214737
hawkes,2293.79749991722
hawkes,2299.55156902355
hawkes,2299.6502914088
hawkes,2299.76190967082
hawkes,2300.34141155464
hawkes,2301.00067241017
hawkes,2302.12607523299
hawkes,2305.35284172719
hawkes,2305.35641752993
hawkes,2305.93186078689
hawkes,2306.42525816913
hawkes,2310.53287349341
hawkes,2310.7720685446
hawkes,2314.61168272558
hawkes,2315.32927981534
hawkes,2315.50683886045
hawkes,2315.53727979982
hawkes,2315.5628726282
hawkes,2315.73563454428
hawkes,2315.95036561655
hawkes,2316.03351049661
hawkes,2316.20697705877
hawkes,2316.22520842377
hawkes,2316.59653290225
hawkes,2316.78957234557
hawkes,2317.11540920383
hawkes,2317.50989100762
hawkes,2317.56076273174
hawkes,2317.56824801416
hawkes,2317.95300278127
hawkes,2318.01761909721
hawkes,2318.111281597
hawkes,2318.51353683675
hawkes,2318.61083648517
hawkes,2328.857181504
hawkes,2329.67721127733
hawkes,2330.20464236566
hawkes,2331.77893534232
hawkes,2332.83035482444
hawkes,2334.62990025513
hawkes,2334.71004434919
hawkes,2335.12942305666
hawkes,2336.02241719952
hawkes,2336.15203061641
hawkes,2336.20201640593
hawkes,2336.50957274746
hawkes,2339.38917784101
hawkes,2339.48905455955
hawkes,2339.78990018853
hawkes,2339.90312154296
hawkes,2342.16428262983
hawkes,2344.38858825938
hawkes,2344.45983384361
hawkes,2344.50488621936
hawkes,2344.62198926583
hawkes,2347.0053283677
hawkes,2347.35191173023
hawkes,2347.43453178091
hawkes,2349.36256068451
hawkes,2349.93223783467
hawkes,2350.38884914535
hawkes,2351.89789608407
hawkes,2358.82259889997
hawkes,2359.05217665887
hawkes,2361.07011516673
hawkes,2361.46949981633
hawkes,2361.71989481646
hawkes,2362.11466141517
hawkes,2363.17193625249
hawkes,2364.06273483374
hawkes,2365.88533760065
hawkes,2366.30273763623
hawkes,2366.46577340329
hawkes,2369.28506087443
hawkes,2369.61318511329
hawkes,2369.71957334796
hawkes,2370.98287177036
hawkes,2373.6421508721
hawkes,2374.50664137396
hawkes,2374.62808576101
hawkes,2374.91142806007
hawkes,2374.91787580779
hawkes,2376.07514245685
hawkes,2376.37533388426
hawkes,2376.71050900707
hawkes,2378.24130198818
hawkes,2380.82165326463
hawkes,2383.84313333993
hawkes,2384.74395788191
hawkes,2386.29856133645
hawkes,2387.7860244733
hawkes,2387.99215172774
hawkes,2388.16222262649
hawkes,2390.97238840266
hawkes,2391.16011618305
hawkes,2391.16411580544
hawkes,2391.67893520697
hawkes,2391.80155586342
hawkes,2392.25711531491
hawkes,2396.09476447944
hawkes,2397.06393664911
hawkes,2397.68720181523
hawkes,2397.74009809432
hawkes,2403.26954967169
hawkes,2403.26958002184
hawkes,2403.27327518074
hawkes,2403.46784160266
hawkes,2403.54918163346
hawkes,2404.72709619232
hawkes,2409.57078291493
hawkes,2412.20631197974
hawkes,2412.36230552221
hawkes,2412.74486945001
hawkes,2413.12557681102
hawkes,2413.3176582779
hawkes,2414.51717001782
hawkes,2415.35935296859
hawkes,2415.48017659028
hawkes,2415.79889150571
hawkes,2416.34725659456
hawkes,2416.35698274473
hawkes,2416.87987833536
hawkes,2417.30458803418
hawkes,2417.42751116564
hawkes,2417.50158691318
hawkes,2418.14683462877
hawkes,2418.70209048234
hawkes,2420.42974206406
hawkes,2421.77733670565
hawkes,2421.94805863596
hawkes,2422.34019230543
hawkes,2422.41869095508
hawkes,2422.75654806491
hawkes,2422.88252864783
hawkes,2423.28850880641
hawkes,2423.31269212472
hawkes,2423.49935284833
hawkes,2423.54081902261
hawkes,2423.73508623378
hawkes,2423.91678059556
hawkes,2424.34325728804
hawkes,2424.41586742813
hawkes,2424.59999308324
hawkes,2424.77111798281
hawkes,2425.45601548296
hawkes,2429.58202725883
hawkes,2430.74940510827
hawkes,2430.96049499112
hawkes,2431.17196700681
hawkes,2431.19124709047
hawkes,2431.27621425057
hawkes,2431.50778456351
hawkes,2432.83193034272
hawkes,2433.36516605037
hawkes,2433.76621942454
hawkes,2435.59189464535
hawkes,2435.71954943346
hawkes,2435.82512451197
hawkes,2436.16084942349
hawkes,2437.14861976492
hawkes,2437.15798482238
hawkes,2438.36740380429
hawkes,2438.4290028394
hawkes,2438.88440555637
hawkes,2439.04858985287
hawkes,2439.10642870882
hawkes,2441.39406352029
hawkes,2443.27544705079
hawkes,2444.49530915592
hawkes,2444.70443492444
hawkes,2445.55202460189
hawkes,2446.67476839424
hawkes,2447.2734627477
hawkes,2448.43150506781
hawkes,2450.13592260976
hawkes,2450.1805839079
hawkes,2451.13203519191
hawkes,2453.63772457399
hawkes,2454.94820528744
hawkes,2456.46507440385
hawkes,2457.99416246247
hawkes,2458.47444527804
hawkes,2459.08815586595
hawkes,2459.2427934668
hawkes,2459.25246394958
hawkes,2459.26690025382
hawkes,2459.35835889298
hawkes,2459.37009936969
hawkes,2460.19579230371
hawkes,2460.43481175585
hawkes,2463.72882103155
hawkes,2466.46074194179
hawkes,2467.35959753371
hawkes,2467.86366260348
hawkes,2468.75577985948
hawkes,2470.29994684374
hawkes,2470.30097052792
hawkes,2470.38750718084
hawkes,2471.10303706944
hawkes,2471.13687706565
hawkes,2471.45778755283
hawkes,2473.15324678208
hawkes,2478.0555964327
hawkes,2478.81118006342
hawkes,2480.93392015284
hawkes,2484.02835767552
hawkes,2484.75107447455
hawkes,2485.49686845232
hawkes,2485.49970426948
hawkes,2485.52882623653
hawkes,2485.77787536301
hawkes,2485.84424608985
hawkes,2488.40922974623
hawkes,2489.38587060856
hawkes,2489.75112640809
hawkes,2495.519209175
hawkes,2498.26565489771
hawkes,2498.70319160887
hawkes,2498.76708555857
hawkes,2500.08261585664
hawkes,2500.72049641471
hawkes,2503.03188490707
hawkes,2507.33244433126
hawkes,2513.5076484839
hawkes,2513.91383824676
hawkes,2517.19101633763
hawkes,2517.78487822475
hawkes,2523.2914930202
hawkes,2524.12347072273
hawkes,2525.8092789146
hawkes,2525.98949344553
hawkes,2527.55086265934
hawkes,2527.79463729504
hawkes,2527.87828571808
hawkes,2528.69294637462
hawkes,2528.73454806996
hawkes,2529.07990456827
hawkes,2529.2446952576
hawkes,2529.41705264849
hawkes,2529.49981269804
hawkes,2530.18247539323
hawkes,2530.26631095853
hawkes,2530.57458044809
hawkes,2530.68130243358
hawkes,2530.73886656655
hawkes,2530.84820174513
hawkes,2530.98002577799
hawkes,2531.10239791429
hawkes,2531.40630981882
hawkes,2532.16359861301
hawkes,2532.17764839636
hawkes,2532.27571387101
hawkes,2532.28186451173
hawkes,2534.76451402586
hawkes,2535.42990568715
hawkes,2535.98768764697
hawkes,2538.15246897172
hawkes,2538.24499422672
hawkes,2538.33520131033
hawkes,2540.34198632023
hawkes,2540.59574319346
hawkes,2540.96245439451
hawkes,2541.42806125064
hawkes,2541.50150435589
hawkes,2543.8242165319
hawkes,2544.28158788863
hawkes,2544.78807378427
hawkes,2544.82552291099
hawkes,2545.44195538519
hawkes,2546.53915021255
hawkes,2548.53192481155
hawkes,2553.20189022313
hawkes,2553.24619802357
hawkes,2553.47821227216
hawkes,2553.51551983606
hawkes,2559.48468784936
hawkes,2559.82506497111
hawkes,2560.01810398434
hawkes,2560.21983933306
hawkes,2561.26956616659
hawkes,2561.7232286927
hawkes,2562.61893883335
hawkes,2563.62485270848
hawkes,2566.05209386315
hawkes,2567.18106625521
hawkes,2568.00417061079
hawkes,2568.55731589514
hawkes,2568.78882299141
hawkes,2570.30917173286
hawkes,2571.63833441891
hawkes,2572.65675940423
hawkes,2576.8639379651
hawkes,2580.07913935852
hawkes,2582.82245388331
hawkes,2583.45291808079
hawkes,2584.35667084709
hawkes,2585.80896457748
hawkes,2586.0072846654
hawkes,2586.03021320433
hawkes,2586.91691516133
hawkes,2589.58716055249
hawkes,2590.87749045252
hawkes,2591.27439025598
hawkes,2591.41709934801
hawkes,2592.15794397851
hawkes,2594.46061252269
hawkes,2594.62658939065
hawkes,2594.66157667124
hawkes,2594.68774946301
hawkes,2595.32776849887
hawkes,2595.38985298817
hawkes,2596.62302262632
hawkes,2597.5327302512
hawkes,2598.01074928171
hawkes,2607.73017825736
hawkes,2608.06551863965
hawkes,2608.22654256272
hawkes,2609.56735023818
hawkes,2610.06534359391
hawkes,2610.4908078481
hawkes,2612.00341916932
hawkes,2612.04121748683
hawkes,2612.07388394707
hawkes,2612.92819259255
hawkes,2612.96878073278
hawkes,2613.06311206781
hawkes,2613.52953768996
hawkes,2616.22430537522
hawkes,2617.72695560381
hawkes,2620.04848004458
hawkes,2620.21791066972
hawkes,2620.33233615652
hawkes,2620.79215146333
hawkes,2621.41770400991
hawkes,2621.57501823727
hawkes,2621.91067106796
hawkes,2621.98718437642
hawkes,2622.30774710736
hawkes,2622.62404763797
hawkes,2622.82219132796
hawkes,2622.83369705438
hawkes,2623.58717579699
hawkes,2623.79941096682
hawkes,2623.82816391357
hawkes,2624.9325372966
hawkes,2625.26909223215
hawkes,2625.67933487888
hawkes,2625.92058416747
hawkes,2626.01310777112
hawkes,2626.757430083
hawkes,2627.31083653361
hawkes,2627.50567664782
hawkes,2627.81594324215
hawkes,2627.824908099
hawkes,2628.03847870377
hawkes,2628.07351564205
hawkes,2628.65387600749
hawkes,2628.95236438676
hawkes,2630.09330473104
hawkes,2630.69027548291
hawkes,2631.11664378289
hawkes,2631.71058889529
hawkes,2633.0124455582
hawkes,2633.12172890444
hawkes,2633.57545236304
hawkes,2633.93615899569
hawkes,2634.02918145186
hawkes,2634.19022435664
hawkes,2634.63346695538
hawkes,2635.11512248826
hawkes,2635.71641033794
hawkes,2635.71669512264
hawkes,2636.0788024105
hawkes,2636.43473188553
hawkes,2636.66520694313
hawkes,2636.89564538674
hawkes,2636.95047518533
hawkes,2637.15154025359
hawkes,2637.39578988934
hawkes,2637.55565317673
hawkes,2637.60285973755
hawkes,2637.625557809
hawkes,2637.63878964125
hawkes,2637.79946857668
hawkes,2637.90858790609
hawkes,2637.92952015597
hawkes,2638.08792894725
hawkes,2638.41691958667
hawkes,2638.46610250137
hawkes,2638.78156721967
hawkes,2639.92073194248
hawkes,2640.28057740519
hawkes,2641.11470600471
hawkes,2641.21148849271
hawkes,2641.35185015276
hawkes,2641.44486928959
hawkes,2641.75718321693
hawkes,2641.94263266263
hawkes,2642.01507217021
hawkes,2643.29007725031
hawkes,2643.83782505891
hawkes,2643.98160105087
hawkes,2644.02837633797
hawkes,2644.64843168272
hawkes,2645.50071858838
hawkes,2645.52083726782
hawkes,2648.78427215881
hawkes,2649.96960666044
hawkes,2650.99859199246
hawkes,2651.14406617564
hawkes,2660.05947038707
hawkes,2660.30039262292
hawkes,2660.46473832516
hawkes,2660.65601527954
hawkes,2660.66378683499
hawkes,2660.98276776691
hawkes,2661.52645957032
hawkes,2662.41752706518
hawkes,2662.63847616402
hawkes,2662.80289368748
hawkes,2662.82172808252
hawkes,2662.92559178409
hawkes,2663.28028373906
hawkes,2663.51754442532
hawkes,2663.54038223938
hawkes,2663.69722128703
hawkes,2663.72001190925
hawkes,2664.52854250381
hawkes,2665.08980915995
hawkes,2665.45054478513
hawkes,2666.02914942245
hawkes,2666.41176689684
hawkes,2666.48763387717
hawkes,2667.06057925388
hawkes,2669.7077427874
hawkes,2671.22040708282
hawkes,2671.58168763438
hawkes,2671.93644905721
hawkes,2672.64627137471
hawkes,2673.17182381469
hawkes,2673.94858995077
hawkes,2674.92871472909
hawkes,2675.007930623
hawkes,2678.76216984464
hawkes,2680.04078602114
hawkes,2680.65765970016
hawkes,2680.89851105271
hawkes,2680.90791318328
hawkes,2681.13776909538
hawkes,2681.44160989728
hawkes,2682.18880565625
hawkes,2682.56035176394
hawkes,2683.58568210046
hawkes,2684.7228307962
hawkes,2684.7927818718
hawkes,2685.11710337863
hawkes,2685.24803702976
hawkes,2685.31673474589
hawkes,2685.59875841395
hawkes,2685.74278799594
hawkes,2686.3339433827
hawkes,2687.02018272968
hawkes,2687.16629181668
hawkes,2687.2427764366
hawkes,2687.29976326887
hawkes,2687.52392764442
hawkes,2689.96117931941
hawkes,2690.28011765508
hawkes,2690.55770355207
hawkes,2690.87668165191
hawkes,2691.02656211314
hawkes,2691.13727157404
hawkes,2691.3269541075
hawkes,2691.34275476936
hawkes,2691.38740542408
hawkes,2691.47636889756
hawkes,2691.53346592984
hawkes,2691.60561594146
hawkes,2691.64013813513
hawkes,2691.79958561775
hawkes,2691.8546131447
hawkes,2693.03984100361
hawkes,2693.58216738963
hawkes,2694.60870165361
hawkes,2695.36051470349
hawkes,2695.91727182224
hawkes,2696.00994326007
hawkes,2698.7942815527
hawkes,2699.05169080052
hawkes,2699.48248258721
hawkes,2699.55606395094
hawkes,2699.77206752683
hawkes,2699.82977735559
hawkes,2701.87887471853
hawkes,2702.07666629493
hawkes,2702.41481128916
hawkes,2702.91521225956
hawkes,2702.95786425226
hawkes,2703.60826663768
hawkes,2705.1500557158
hawkes,2705.7933841502
hawkes,2706.77338180893
hawkes,2710.18775278548
hawkes,2710.38155934807
hawkes,2711.03613304122
hawkes,2712.5691014626
hawkes,2712.57973294847
hawkes,2712.6579732126
hawkes,2712.93369133055
hawkes,2713.09854270603
hawkes,2713.33356211651
hawkes,2713.48691250452
hawkes,2713.55223235161
hawkes,2716.86178509453
hawkes,2722.12190788147
hawkes,2722.72093448149
hawkes,2725.03584638621
hawkes,2725.31510746792
hawkes,2725.79673047267
hawkes,2731.25733804782
hawkes,2731.63052201953
hawkes,2731.90397207236
hawkes,2732.1974579331
hawkes,2732.60125481237
hawkes,2734.7425233167
hawkes,2735.29440830632
hawkes,2736.33889795704
hawkes,2736.54237435877
hawkes,2736.5971133377
hawkes,2737.34135239557
hawkes,2737.34398950931
hawkes,2737.53068534686
hawkes,2737.93617716217
hawkes,2738.30043983449
hawkes,2738.32698393681
hawkes,2738.49867872995
hawkes,2738.54749832483
hawkes,2739.0590831214
hawkes,2739.34495215604
hawkes,2739.51259600963
hawkes,2739.65587128427
hawkes,2739.67858173122
hawkes,2739.85376152067
hawkes,2740.71154711248
hawkes,2741.19345691505
hawkes,2741.48571619935
hawkes,2741.54433370228
hawkes,2741.83075451999
hawkes,2741.89454857376
hawkes,2741.97991039473
hawkes,2742.09487477855
hawkes,2742.19109010362
hawkes,2742.30152802409
hawkes,2742.99218425232
hawkes,2744.02434549806
hawkes,2744.35381658925
hawkes,2744.55874061776
hawkes,2744.69512877466
hawkes,2744.9766099984
hawkes,2745.69340831862
hawkes,2746.03530716395
hawkes,2746.03578738587
hawkes,2747.22021269785
hawkes,2747.32873480819
hawkes,2747.45964376057
hawkes,2747.48452384557
hawkes,2747.59792844455
hawkes,2747.66448468556
hawkes,2748.15990696278
hawkes,2748.1900616902
hawkes,2749.00074922346
hawkes,2749.65674875746
hawkes,2749.85593736215
hawkes,2750.05151874082
hawkes,2750.31298418134
hawkes,2750.46538426944
hawkes,2752.09324550087
hawkes,2753.38109220308
hawkes,2753.79697148913
hawkes,2754.05521141265
hawkes,2754.5724773152
hawkes,2755.13845400862
hawkes,2755.18450417626
hawkes,2755.53518721834
hawkes,2757.16086888817
hawkes,2760.39723013694
hawkes,2761.79868578949
hawkes,2762.26073802238
hawkes,2762.36883060267
hawkes,2762.55472421926
hawkes,2762.66700675351
hawkes,2762.87807620647
hawkes,2763.50588883795
hawkes,2763.51944459596
hawkes,2763.96262824163
hawkes,2768.46213441878
hawkes,2773.84325094378
hawkes,2773.92943610284
hawkes,2773.93951847508
hawkes,2773.94063501762
hawkes,2774.43105147101
hawkes,2775.56882726517
hawkes,2775.86325287839
hawkes,2775.95389086857
hawkes,2775.95518007204
hawkes,2776.17023733411
hawkes,2776.31256055301
hawkes,2776.39922039528
hawkes,2776.62187915974
hawkes,2776.71429686286
hawkes,2776.75235796853
hawkes,2776.77685543104
hawkes,2777.1534698229
hawkes,2777.92566504754
hawkes,2777.96521956202
hawkes,2778.08630324873
hawkes,2778.40173805362
hawkes,2778.59424949637
hawkes,2778.74005090861
hawkes,2778.74773016722
hawkes,2779.68259884971
hawkes,2780.24621335553
hawkes,2780.28903083056
hawkes,2780.36922765877
hawkes,2780.8643793364
hawkes,2781.01345095073
hawkes,2782.35953199645
hawkes,2783.55173395986
hawkes,2783.56816864066
hawkes,2783.6283620317
hawkes,2783.76407740091
hawkes,2784.02538029499
hawkes,2784.3008690205
hawkes,2784.52173234243
hawkes,2784.68649586045
hawkes,2785.34582986598
hawkes,2785.49257253097
hawkes,2786.19160459877
hawkes,2786.25668012065
hawkes,2786.5286939125
hawkes,2786.76783908721
hawkes,2786.85931370494
hawkes,2787.20316505088
hawkes,2787.38713034668
hawkes,2787.66797273596
hawkes,2789.46076241161
hawkes,2789.95497363125
hawkes,2790.44620360993
hawkes,2790.49908013774
hawkes,2790.63587315972
hawkes,2791.29683709879
hawkes,2791.38318997165
hawkes,2791.6305015294
hawkes,2792.20408679909
hawkes,2792.2242634718
hawkes,2792.49383718321
hawkes,2793.02880485098
hawkes,2793.96370009392
hawkes,2794.36176040891
hawkes,2795.40102706389
hawkes,2799.28039192522
hawkes,2801.25241999698
hawkes,2805.66578189295
hawkes,2808.95718249232
hawkes,2809.66741431252
hawkes,2810.60014056445
hawkes,2810.88362647492
hawkes,2811.06281602652
hawkes,2811.64930584528
hawkes,2813.45011691304
hawkes,2814.27063659271
hawkes,2814.84475580503
hawkes,2818.17199236837
hawkes,2818.83110278389
hawkes,2819.52395316515
hawkes,2821.07925777986
hawkes,2821.13609250552
hawkes,2821.46475851301
hawkes,2821.50787370525
hawkes,2821.98447466397
hawkes,2822.0236633152
hawkes,2822.20715974342
hawkes,2822.77509472533
hawkes,2823.27326535105
hawkes,2823.30017023316
hawkes,2823.69228044976
hawkes,2823.79059351874
hawkes,2824.64222340962
hawkes,2824.9510659938
hawkes,2826.70909877261
hawkes,2827.47988047688
hawkes,2828.29039098874
hawkes,2831.72729981443
hawkes,2832.2755846912
hawkes,2832.34839734015
hawkes,2832.36194022862
hawkes,2832.59112654683
hawkes,2832.67177212262
hawkes,2832.74495297234
hawkes,2833.02703416579
hawkes,2833.13857339145
hawkes,2833.2000922624
hawkes,2833.53670521566
hawkes,2833.58541707676
hawkes,2833.9223318007
hawkes,2834.0586636402
hawkes,2834.20943608522
hawkes,2834.65711450039
hawkes,2834.7636543277
hawkes,2835.14934467993
hawkes,2835.26608348644
hawkes,2835.28339494918
hawkes,2835.5840781872
hawkes,2839.0637286298
hawkes,2839.07833467504
hawkes,2840.13181999353
hawkes,2849.47549490126
hawkes,2851.37804766904
hawkes,2851.86493322129
hawkes,2853.20066064506
hawkes,2859.10284665054
hawkes,2860.16581688512
hawkes,2861.62887514764
hawkes,2862.1454658725
hawkes,2863.08030011974
hawkes,2866.23292242201
hawkes,2867.48277092459
hawkes,2868.65645197321
hawkes,2869.72560488428
hawkes,2869.83969083011
hawkes,2870.21361523919
hawkes,2870.54531185883
hawkes,2870.57254814185
hawkes,2870.57900232084
hawkes,2870.69456267054
hawkes,2870.74762868751
hawkes,2870.94775305098
hawkes,2871.28733747643
hawkes,2871.4397463728
hawkes,2874.29648476895
hawkes,2875.06692401702
hawkes,2876.17186177799
hawkes,2877.46554724408
hawkes,2878.95248693331
hawkes,2879.28978814612
hawkes,2881.77239366988
hawkes,2881.95422537165
hawkes,2882.28916633847
hawkes,2882.37057422327
hawkes,2882.58424762961
hawkes,2882.68689674311
hawkes,2882.92607991556
hawkes,2882.9424606756
hawkes,2883.19596464128
hawkes,2883.30941026817
hawkes,2883.39850812033
hawkes,2883.63643339421
hawkes,2888.2516971277
hawkes,2888.37669801702
hawkes,2892.13983712989
hawkes,2893.34111581284
hawkes,2893.77275980507
hawkes,2895.34337193127
hawkes,2898.17692326534
hawkes,2899.26851148463
hawkes,2900.01626696398
hawkes,2902.64231092832
hawkes,2902.80412783196
hawkes,2903.01330986411
hawkes,2903.03949209796
hawkes,2903.42756437033
hawkes,2904.2331185564
hawkes,2904.36100729786
hawkes,2904.50083614556
hawkes,2904.78651303205
hawkes,2904.8381530937
hawkes,2904.84679481257
hawkes,2905.25645289416
hawkes,2906.51005956769
hawkes,2908.89994951358
hawkes,2909.08789836358
hawkes,2909.17470634714
hawkes,2910.45420915903
hawkes,2911.0775202124
hawkes,2911.29139412828
hawkes,2911.63659505892
hawkes,2911.71337857605
hawkes,2911.87601184437
hawkes,2911.88291725444
hawkes,2912.48461043645
hawkes,2913.03100607633
hawkes,2913.21991749002
hawkes,2913.76822100223
hawkes,2914.37577309986
hawkes,2914.65415372883
hawkes,2915.20853132499
hawkes,2915.3291821684
hawkes,2915.39508718863
hawkes,2916.05778306033
hawkes,2916.27161875537
hawkes,2916.34872156413
hawkes,2916.87478759735
hawkes,2917.00497534168
hawkes,2919.03827120649
hawkes,2921.22594064014
hawkes,2925.09395871875
hawkes,2925.21149596151
hawkes,2925.25851006718
hawkes,2925.45330176179
hawkes,2928.020376709
hawkes,2930.32610803077
hawkes,2930.53999602623
hawkes,2930.89711587063
hawkes,2930.89832093538
hawkes,2933.51985058483
hawkes,2934.53571638711
hawkes,2935.33501472205
hawkes,2935.76897176099
hawkes,2937.00300596123
hawkes,2938.06234571682
hawkes,2938.95387714417
hawkes,2942.46183865366
hawkes,2944.65459009203
hawkes,2945.33575721527
hawkes,2945.66394351454
hawkes,2945.81615822219
hawkes,2946.09476224473
hawkes,2950.15794265056
hawkes,2951.01715316728
hawkes,2951.16199734142
hawkes,2952.03744314749
hawkes,2952.04083003472
hawkes,2953.2468099836
hawkes,2953.82142262506
hawkes,2955.37087808273
hawkes,2957.56608008074
hawkes,2960.6488391407
hawkes,2964.05930954989
hawkes,2965.82780752555
hawkes,2971.09110771385
hawkes,2975.1571867599
hawkes,2975.40844956391
hawkes,2975.81553372356
hawkes,2976.19359418621
hawkes,2976.25781292164
hawkes,2976.3754428494
hawkes,2976.43727445836
hawkes,2976.44266757131
hawkes,2976.66699201394
hawkes,2976.7220265371
hawkes,2977.25586053739
hawkes,2977.42210093963
hawkes,2977.45908371977
hawkes,2977.45919751037
hawkes,2977.57925057327
hawkes,2979.78250315356
hawkes,2981.18723467495
hawkes,2981.25717332403
hawkes,2981.35300136262
hawkes,2981.73210130471
hawkes,2982.42048592289
hawkes,2986.21513810324
hawkes,2986.56105808336
hawkes,2986.62819254635
hawkes,2986.70940432217
hawkes,2986.89222911721
hawkes,2990.48702205344
hawkes,2990.59138315735
hawkes,2991.07301123269
hawkes,2991.33878155477
hawkes,2991.41776790868
hawkes,2992.03686872006
hawkes,2992.7930727436
hawkes,2998.17391353973
hawkes,3004.65625720944
hawkes,3008.38013023206
hawkes,3009.57961383341
hawkes,3009.6574732898
hawkes,3009.93068815754
hawkes,3010.27439811382
hawkes,3011.05941289305
hawkes,3011.59529860482
hawkes,3013.53251377937
hawkes,3013.58215268178
hawkes,3014.06187829531
hawkes,3014.3595580727
hawkes,3014.61975263594
hawkes,3014.79712527164
hawkes,3020.32214075123
hawkes,3021.86354146329
hawkes,3025.96423306706
hawkes,3027.46451002407
hawkes,3028.29731478912
hawkes,3028.66011246656
hawkes,3029.11435929347
hawkes,3029.51538605777
hawkes,3029.80188481901
hawkes,3030.25058431621
hawkes,3030.54968327378
hawkes,3031.02485001785
hawkes,3031.11971447167
hawkes,3032.38556403435
hawkes,3040.09545822915
hawkes,3040.09621683206
hawkes,3040.4736009445
