divipola,municipio,departamento,desercion,vecinos,z,wz,Ii,p_rangos,cuadrante,lisa,lisa_bonferroni,lisa_fdr,gistar_z,gistar_p,gistar
73624,Rovira,Tolima,4.22,7,0.4507972091,-0.3570048619,-0.161080489,0.17576,High-Low,1,1,1,-0.7267589697,0.16848,4
73671,Saldaña,Tolima,1.51,5,-1.0831372541,0.1564629209,-0.1696221318,0.34044,Low-High,1,1,1,-0.1231403204,0.34048,4
73675,San Antonio,Tolima,1.56,4,-1.0548358802,-0.2114549392,0.223249409,0.35344,Low-Low,1,1,1,-0.8519010331,0.35516,4
73678,San Luis,Tolima,3.95,8,0.2979697902,-0.2001343897,-0.0596872468,0.29568,High-Low,1,1,1,-0.4361226861,0.2928,4
73686,Santa Isabel,Tolima,3.19,8,-0.1322110924,0.0248615325,-0.0032899052,0.45328,Low-High,1,1,1,0.0223168221,0.44984,4
73770,Suárez,Tolima,3.8,7,0.2130656686,0.3561897593,0.0759595698,0.16724,High-High,1,1,1,0.9602874431,0.16992,4
73854,Valle de San Juan,Tolima,1.03,3,-1.3548304431,0.2168391852,-0.2940426332,0.32324,Low-High,1,1,1,-0.3527864201,0.32736,4
73861,Venadillo,Tolima,1.99,8,-0.8114440651,-0.1520220541,0.1234675341,0.34436,Low-Low,1,1,1,-0.6786030871,0.34536,4
73870,Villahermosa,Tolima,3.75,6,0.1847642948,-0.1671161202,-0.0309046609,0.35988,High-Low,1,1,1,-0.3101191727,0.3592,4
73873,Villarrica,Tolima,4.4,6,0.5526821549,-0.4605070292,-0.2547412619,0.12268,High-Low,1,1,1,-0.8380582536,0.12304,4
76020,Alcalá,Valle del Cauca,7.36,4,2.2281234874,1.0974836017,2.4475123195,0.02268,High-High,2,1,1,2.9663081763,0.02264,6
76036,Andalucía,Valle del Cauca,6.42,4,1.6960576588,1.0974836017,1.8630574284,0.02296,High-High,2,1,1,2.7278286642,0.02452,6
76041,Ansermanuevo,Valle del Cauca,7.18,8,2.1262385415,1.5184665379,3.2315047751,0.00016,High-High,2,1,2,4.7772059363,2e-04,7
76054,Argelia,Valle del Cauca,6.35,4,1.6564357354,1.6054932625,2.6617708741,0.00496,High-High,2,1,1,3.6208583265,0.00488,7
76100,Bolívar,Valle del Cauca,8.07,7,2.6300029962,0.2801803552,0.737533098,0.21448,High-High,1,1,1,1.6290808424,0.21928,4
76111,Guadalajara de Buga,Valle del Cauca,4.91,8,0.8413561683,0.7571595811,0.6376096704,0.02336,High-High,2,1,1,2.3088312289,0.02308,6
76113,Bugalagrande,Valle del Cauca,5.56,6,1.2092740285,1.4800238384,1.7913523843,0.0018,High-High,2,1,2,3.8254036278,0.001,7
76122,Caicedonia,Valle del Cauca,7.48,5,2.2960467847,1.0756915439,2.4720433232,0.01384,High-High,2,1,1,3.1415219081,0.01512,6
76126,Calima El Darien,Valle del Cauca,4.76,7,0.7564520467,0.4257302779,0.3223320799,0.13104,High-High,1,1,1,1.3258141659,0.12692,4
76001,Cali,Valle del Cauca,4.41,8,0.5583424297,0.732395879,0.4092928086,0.02804,High-High,2,1,1,2.1478090875,0.02528,6
76243,El Águila,Valle del Cauca,6.29,5,1.6224740868,1.5534187346,2.5226319836,0.00216,High-High,2,1,2,3.8435748927,0.00196,7
76246,El Cairo,Valle del Cauca,7.09,5,2.0752960686,0.9522975538,1.9780639226,0.02464,High-High,2,1,1,2.7986049388,0.02556,6
76248,El Cerrito,Valle del Cauca,4.22,7,0.4507972091,1.042700228,0.4704660369,0.00704,High-High,2,1,1,2.7497616738,0.00784,7
76250,El Dovio,Valle del Cauca,6.59,5,1.79228233,0.8164509593,1.464617155,0.0426,High-High,2,1,1,2.4047138253,0.0406,6
76275,Florida,Valle del Cauca,6.23,4,1.5885124382,1.0069192054,1.6009318103,0.03248,High-High,2,1,1,2.5172563291,0.03268,6
76306,Ginebra,Valle del Cauca,5.05,3,0.9206000151,0.7262639146,0.6691955338,0.10596,High-High,1,1,1,1.5524681462,0.1062,4
76318,Guacarí,Valle del Cauca,4.99,4,0.8866383665,0.6474917574,0.5746036153,0.10008,High-High,1,1,1,1.5582642486,0.10256,4
76364,Jamundí,Valle del Cauca,5.89,6,1.3960630959,-0.1416448837,-0.1979217531,0.38252,High-Low,1,1,1,0.2070894391,0.38292,4
76377,La Cumbre,Valle del Cauca,6.42,6,1.6960576588,0.8960721578,1.5211470015,0.02076,High-High,2,1,1,2.6815356191,0.02224,6
76400,La Unión,Valle del Cauca,6.49,6,1.7356795822,1.0772009505,1.871345049,0.0094,High-High,2,1,1,3.1086082903,0.00932,7
76403,La Victoria,Valle del Cauca,7.13,6,2.0979371676,0.7498483928,1.5745393981,0.0416,High-High,2,1,1,2.5012637378,0.04044,6
76497,Obando,Valle del Cauca,3.84,6,0.2357067677,1.3687051012,0.3229011027,0.00228,High-High,2,1,2,3.2030364186,0.00236,7
76520,Palmira,Valle del Cauca,5.14,7,0.9715424881,1.2472787305,1.2128662314,0.0026,High-High,2,1,2,3.4426557362,0.00228,7
76563,Pradera,Valle del Cauca,7.5,4,2.3073673342,1.1823877233,2.7306387045,0.0172,High-High,2,1,1,3.1540473667,0.01752,6
76606,Restrepo,Valle del Cauca,4.18,4,0.42815611,1.2262548528,0.5254972831,0.01576,High-High,2,1,1,2.3904055248,0.01656,6
76616,Riofrío,Valle del Cauca,5.63,6,1.2488959519,0.6111716609,0.763971322,0.07148,High-High,1,1,1,1.8638738719,0.07256,5
76622,Roldanillo,Valle del Cauca,3.63,5,0.1168409975,1.7277551976,0.2020528842,0.00108,High-High,2,1,2,3.5840701591,0.00076,7
76670,San Pedro,Valle del Cauca,5.61,3,1.2375754023,0.831922377,1.0304859264,0.08188,High-High,1,1,1,1.870010574,0.0788,5
76736,Sevilla,Valle del Cauca,7.38,8,2.2394440369,0.7309808103,1.6384522154,0.0258,High-High,2,1,1,2.7066506368,0.02724,6
76823,Toro,Valle del Cauca,6.11,6,1.5205891409,1.2413489188,1.8892670269,0.00428,High-High,2,1,2,3.4004770504,0.0042,7
76828,Trujillo,Valle del Cauca,4.58,5,0.6545671008,1.1379545663,0.7455326818,0.0122,High-High,2,1,1,2.5970253689,0.01264,6
76834,Tuluá,Valle del Cauca,5.68,8,1.2771973257,1.0663520905,1.3631580579,0.00416,High-High,2,1,2,3.2825415893,0.004,7
76845,Ulloa,Valle del Cauca,7.58,4,2.3526495324,1.1724822425,2.7609026921,0.01772,High-High,2,1,1,3.1565843827,0.0184,6
76863,Versalles,Valle del Cauca,4.66,6,0.699849299,1.2800274631,0.8966261677,0.00388,High-High,2,1,2,3.1772832927,0.00448,7
76869,Vijes,Valle del Cauca,7.09,6,2.0752960686,0.8489032013,1.7632984455,0.02788,High-High,2,1,1,2.7180192141,0.0248,6
76890,Yotoco,Valle del Cauca,4.09,9,0.377213637,1.022484961,0.3860396417,0.00404,High-High,2,1,2,3.0429314422,0.00364,7
76892,Yumbo,Valle del Cauca,5.49,4,1.1696521051,1.3253096613,1.5515352988,0.01012,High-High,2,1,1,2.9003457581,0.0114,6
76895,Zarzal,Valle del Cauca,4.1,6,0.3828739118,1.5337964487,0.5877749772,0.00128,High-High,2,1,2,3.6344012774,0.00072,7
81220,Cravo Norte,Arauca,3.62,5,0.1111807227,0.9206000151,0.1024443616,0.02936,High-High,2,1,1,1.9297274826,0.02784,6
81300,Fortul,Arauca,4.74,5,0.7451314972,0.2651401965,0.1977407083,0.25864,High-High,1,1,1,0.8476854239,0.26592,4
81794,Tame,Arauca,4.25,8,0.4677780334,0.2724985537,0.127582649,0.2058,High-High,1,1,1,0.8861532509,0.20944,4
85015,Chameza,Casanare,3.19,5,-0.1322110924,-0.1582483564,0.0209408686,0.37844,Low-Low,1,1,1,-0.3780110409,0.38064,4
85136,La Salina,Casanare,3.14,4,-0.1605124663,0.1196711349,-0.0192258596,0.37912,Low-High,1,1,1,0.1426092726,0.38036,4
85139,Maní,Casanare,6.9,6,1.9677508479,0.2583478668,0.5088181306,0.24964,High-High,1,1,1,1.3337886971,0.24632,4
85225,Nunchía,Casanare,2.59,5,-0.4718275787,0.1768399101,-0.0835124448,0.32568,Low-High,1,1,1,0.1688025048,0.32232,4
85230,Orocué,Casanare,5.48,5,1.1639918303,0.922864125,1.0751654148,0.02836,High-High,2,1,1,2.365324714,0.02724,6
85250,Paz de Ariporo,Casanare,3.24,7,-0.1039097186,0.8389303363,-0.0872508482,0.021,Low-High,5,1,1,2.0468256685,0.02104,6
85279,Recetor,Casanare,5,5,0.8922986413,-0.1944741149,-0.1736839251,0.34644,High-Low,1,1,1,-0.032777065,0.3474,4
85300,Sabanalarga,Casanare,4.24,6,0.4621177586,0.6036246279,0.2791947187,0.07428,High-High,1,1,1,1.5483980796,0.074,5
85315,Sácama,Casanare,6.25,6,1.5998329877,0.2706117955,0.4333202252,0.23812,High-High,1,1,1,1.2221918182,0.24176,4
85325,San Luis de Palenque,Casanare,4.84,6,0.8017342449,0.6102282818,0.489677733,0.07472,High-High,1,1,1,1.6921863659,0.0746,5
85400,Támara,Casanare,5.46,9,1.1526712808,-0.1032807992,-0.1191551046,0.39356,High-Low,1,1,1,0.0708812165,0.3928,4
85410,Tauramena,Casanare,3.19,8,-0.1322110924,0.2880643094,-0.0381193018,0.20284,Low-High,1,1,1,0.7270254877,0.20056,4
68432,Málaga,Santander,1.28,5,-1.2133235738,-1.0061575172,1.2218846298,0.00428,Low-Low,3,1,3,-2.5559971977,0.00412,1
68444,Matanza,Santander,2.6,5,-0.466167304,-0.0008927177,0.0004165274,0.4746,Low-Low,1,1,1,-0.1926505169,0.48016,4
68464,Mogotes,Santander,3.57,8,0.0828793489,-0.7505961113,-0.0622644607,0.00952,High-Low,4,1,1,-1.9819352427,0.0088,1
68468,Molagavita,Santander,0.63,9,-1.581241434,-0.4976132749,0.7875492702,0.05796,Low-Low,1,1,1,-1.9248693888,0.0526,3
68498,Ocamonte,Santander,2.09,4,-0.7548413173,-0.2652275496,0.2003834671,0.30856,Low-Low,1,1,1,-0.8138457918,0.30896,4
68500,Oiba,Santander,1.54,5,-1.0661564298,-0.4967327877,0.5300677081,0.127,Low-Low,1,1,1,-1.45310208,0.12464,4
68502,Onzaga,Santander,3.56,9,0.0772190741,-0.8812541206,-0.0681103858,0.0016,High-Low,4,1,4,-2.4948269941,0.00096,1
68522,Palmar,Santander,1.3,5,-1.2020030243,-0.7605015921,0.9149413969,0.03308,Low-Low,3,1,1,-2.0485727633,0.03012,2
68524,Palmas del Socorro,Santander,3.15,5,-0.1548521915,-0.4774878535,0.0740060584,0.13616,Low-Low,1,1,1,-1.0406749141,0.1316,4
68533,Páramo,Santander,3.22,7,-0.1152302681,-0.5737125246,0.066168074,0.05336,Low-Low,1,1,1,-1.4658459696,0.04984,2
68547,Piedecuesta,Santander,6.08,8,1.5036083166,0.0128334486,0.019313709,0.45952,High-Low,1,1,1,0.5375876744,0.46088,4
68549,Pinchote,Santander,1.47,4,-1.1057783532,-0.5638070438,0.6240022723,0.11928,Low-Low,1,1,1,-1.5064511832,0.12136,4
68572,Puente Nacional,Santander,1.74,8,-0.9529509343,-0.1789083593,0.1706431122,0.31544,Low-Low,1,1,1,-0.7979489095,0.31428,4
68573,Puerto Parra,Santander,6.24,6,1.594172713,0.0970300358,0.1548207449,0.37688,High-High,1,1,1,0.8251644606,0.37552,4
68575,Puerto Wilches,Santander,4.79,10,0.773432871,0.192122652,0.1487266475,0.25816,High-High,1,1,1,0.8164862056,0.26164,4
68615,Rionegro,Santander,4.75,11,0.750791772,0.5264390628,0.3955990151,0.04824,High-High,2,1,1,1.8985927575,0.04736,6
68655,Sabana de Torres,Santander,5.3,5,1.0621068844,0.5832476387,0.6200244318,0.09704,High-High,1,1,1,1.6285166312,0.09812,5
68669,San Andrés,Santander,1.15,6,-1.2869071459,-0.4142814519,0.5336177803,0.14756,Low-Low,1,1,1,-1.4303801493,0.14452,4
68673,San Benito,Santander,2.27,8,-0.6529563714,-0.5652221125,0.3693949023,0.0444,Low-Low,3,1,1,-1.7318773291,0.0446,2
68679,San Gil,Santander,3.45,8,0.0149560516,-0.5546090973,-0.0083021683,0.04824,High-Low,4,1,1,-1.4799250374,0.04604,2
68682,San Joaquín,Santander,0.56,4,-1.6208633574,-0.5977686924,0.9697664603,0.10636,Low-Low,1,1,1,-1.7982080331,0.10548,4
68684,San José de Miranda,Santander,2.49,5,-0.5284303265,-1.2506813873,0.6614880613,0.00032,Low-Low,3,1,3,-2.7761128199,0.00064,1
68686,San Miguel,Santander,2.48,4,-0.5340906012,-1.0576660176,0.5653938449,0.0066,Low-Low,3,1,1,-2.1356311725,0.0078,1
68689,San Vicente de Chucurí,Santander,5.38,7,1.1073890826,-0.0893547263,-0.099038797,0.42596,High-Low,1,1,1,0.1709907286,0.42828,4
68705,Santa Bárbara,Santander,1.3,4,-1.2020030243,0.409760217,-0.4929727816,0.19468,Low-High,1,1,1,0.1958866104,0.19848,4
68720,Santa Helena del Opón,Santander,2.64,6,-0.4435262049,-0.8501226093,0.3773883079,0.0094,Low-Low,3,1,1,-2.1021075164,0.01052,2
68745,Simacota,Santander,3.36,11,-0.0359864213,-0.0766374856,0.0027603713,0.41272,Low-Low,1,1,1,-0.2551142243,0.41548,4
68755,Socorro,Santander,2.62,7,-0.4548467544,-0.7144107833,0.3252375577,0.01868,Low-Low,3,1,1,-1.9358088988,0.01852,2
68770,Suaita,Santander,2.63,7,-0.4491864797,-0.344067091,0.1546882767,0.1806,Low-Low,1,1,1,-1.0139585376,0.18232,4
68773,Sucre,Santander,2.31,5,-0.6303152724,-0.1299469825,0.0819806994,0.40356,Low-Low,1,1,1,-0.5239824535,0.40396,4
68780,Suratá,Santander,0.91,8,-1.4227537404,-0.3359809842,0.478445004,0.16624,Low-Low,1,1,1,-1.3757342401,0.16784,4
68820,Tona,Santander,4.8,7,0.7790931458,0.2615823095,0.203978946,0.23336,High-High,1,1,1,0.9261448371,0.22972,4
68855,Valle de San José,Santander,2.62,4,-0.4548467544,-0.1930590462,0.0878906844,0.36848,Low-Low,1,1,1,-0.5499961188,0.36916,4
68861,Vélez,Santander,3.81,11,0.2187259434,-0.0606858021,-0.0132854107,0.44128,High-Low,1,1,1,-0.1302616456,0.43488,4
68867,Vetas,Santander,4.06,7,0.3602328127,-0.6343583258,-0.2287207167,0.03652,High-Low,4,1,1,-1.4477704723,0.03548,2
68872,Villanueva,Santander,3.27,6,-0.0869288943,-0.473714337,0.0412162309,0.11528,Low-Low,1,1,1,-1.1106121694,0.11792,4
68895,Zapatoca,Santander,2.31,7,-0.6303152724,-0.1451488633,0.0915712324,0.36936,Low-Low,1,1,1,-0.58416338,0.36536,4
70110,Buenavista,Sucre,5.05,5,0.9206000151,-0.3122078302,-0.2876751569,0.25156,High-Low,1,1,1,-0.2621607134,0.24848,4
70124,Caimito,Sucre,3.98,4,0.3149506145,-0.1237206803,-0.0390006953,0.42596,High-Low,1,1,1,-0.0806481429,0.42816,4
70204,Colosó,Sucre,2.26,7,-0.6586166462,-0.2591629695,0.1708414467,0.249,Low-Low,1,1,1,-0.8773881137,0.24808,4
70215,Corozal,Sucre,2.23,7,-0.6755974705,-0.4055215028,0.274213917,0.13664,Low-Low,1,1,1,-1.2469316136,0.13676,4
70221,Coveñas,Sucre,3.23,4,-0.1095699934,-0.1364562985,0.0149648653,0.41784,Low-Low,1,1,1,-0.2937574941,0.41304,4
70230,Chalán,Sucre,2.66,4,-0.4322056553,-0.1675878098,0.0724970709,0.39412,Low-Low,1,1,1,-0.4941817649,0.38668,4
70233,El Roble,Sucre,3.42,6,-0.0020247727,-0.2614540331,0.0005298577,0.26896,Low-Low,1,1,1,-0.5955496514,0.2662,4
70235,Galeras,Sucre,3.34,5,-0.0473069709,0.1474064813,-0.0069795803,0.34996,Low-High,1,1,1,0.2823358258,0.35368,4
70265,Guaranda,Sucre,5.01,4,0.897958916,0.2286314243,0.2054849309,0.30576,High-High,1,1,1,0.8123815193,0.29892,4
70400,La Unión,Sucre,1.46,4,-1.111438628,0.1805190887,-0.2008150275,0.33796,Low-High,1,1,1,-0.1745177381,0.33652,4
70418,Los Palmitos,Sucre,3,7,-0.2397563131,-0.5381336546,0.1291361383,0.06604,Low-Low,1,1,1,-1.4216614206,0.06332,3
70429,Majagual,Sucre,3.6,5,0.0998601732,0.0896716786,0.0089626246,0.39276,High-High,1,1,1,0.224410662,0.3944,4
70473,Morroa,Sucre,1.65,5,-1.0038934073,-0.3857914022,0.387639243,0.1958,Low-Low,1,1,1,-1.2005483661,0.19224,4
70508,Ovejas,Sucre,3.57,6,0.0828793489,-0.4548467544,-0.0377310612,0.128,High-Low,1,1,1,-1.0033074781,0.131,4
70523,Palmito,Sucre,3.08,6,-0.1944741149,-0.2991891982,0.058236505,0.23436,Low-Low,1,1,1,-0.7543605944,0.23564,4
70670,Sampués,Sucre,3.04,5,-0.217115214,-0.2103228843,0.0457050697,0.3372,Low-Low,1,1,1,-0.5193484404,0.33268,4
70678,San Benito Abad,Sucre,3.18,9,-0.1378713672,0.0897974625,-0.0123915529,0.37484,Low-High,1,1,1,0.2129211244,0.37736,4
70702,San Juan de Betulia,Sucre,1.99,3,-0.8114440651,-0.4171115893,0.3387649225,0.24236,Low-Low,1,1,1,-1.0332344795,0.2396,4
70708,San Marcos,Sucre,5.03,6,0.9092794656,-0.2161718349,-0.196736111,0.31256,High-Low,1,1,1,-0.147016042,0.3136,4
70713,San Onofre,Sucre,3.13,8,-0.1661727411,-0.2631049465,0.0437599066,0.23192,Low-Low,1,1,1,-0.7600613468,0.23104,4
70717,San Pedro,Sucre,2.78,5,-0.3642823581,-0.1356072573,0.049443438,0.3986,Low-Low,1,1,1,-0.4266681785,0.40576,4
70742,Sincé,Sucre,2.83,7,-0.3359809842,-0.1742588479,0.0585999339,0.33488,Low-Low,1,1,1,-0.5520291626,0.33332,4
70771,Sucre,Sucre,2.48,4,-0.5340906012,0.1366519592,-0.0730496918,0.36832,Low-High,1,1,1,0.005610404,0.36116,4
70820,Santiago de Tolú,Sucre,2.67,5,-0.4265453806,-0.1650406861,0.070460197,0.37084,Low-Low,1,1,1,-0.5123974208,0.37328,4
70823,Toluviejo,Sucre,3.2,5,-0.1265508177,-0.4967327877,0.0629180672,0.12528,Low-Low,1,1,1,-1.0684789927,0.1254,4
73024,Alpujarra,Tolima,2.73,5,-0.3925837319,-0.0065529925,0.0025748952,0.47896,Low-Low,1,1,1,-0.1741144645,0.48164,4
73026,Alvarado,Tolima,3.6,4,0.0998601732,-0.3034344043,-0.0303280666,0.281,High-Low,1,1,1,-0.4992557971,0.27764,4
73030,Ambalema,Tolima,3.18,5,-0.1378713672,-0.4389979851,0.0605792928,0.15992,Low-Low,1,1,1,-0.9549456718,0.15976,4
73043,Anzoátegui,Tolima,3.28,5,-0.0812686195,-0.2499448077,0.0203308058,0.30356,Low-Low,1,1,1,-0.5448355125,0.30176,4
73055,Armero,Tolima,2.69,10,-0.415224831,-0.131645065,0.0547111055,0.35032,Low-Low,1,1,1,-0.5247005048,0.34868,4
73067,Ataco,Tolima,3.66,6,0.1338218218,0.4517405882,0.0605067242,0.13812,High-High,1,1,1,1.078403532,0.13216,4
73124,Cajamarca,Tolima,3.71,7,0.1621231957,0.0642813032,0.0104307952,0.40916,High-High,1,1,1,0.217183666,0.41132,4
73148,Carmen de Apicalá,Tolima,2.26,4,-0.6586166462,0.3559876066,-0.2346687023,0.21908,Low-High,1,1,1,0.3430335434,0.2314,4
73152,Casabianca,Tolima,3.36,6,-0.0359864213,-0.1265508177,0.0045581772,0.39152,Low-Low,1,1,1,-0.3015347974,0.39932,4
73168,Chaparral,Tolima,2.86,9,-0.3190001599,0.4344453042,-0.1387118609,0.09936,Low-High,1,1,1,1.1406754599,0.0994,5
73200,Coello,Tolima,1.81,8,-0.9133290109,-0.0013172383,0.0012041462,0.48428,Low-Low,1,1,1,-0.3091993512,0.47912,4
73217,Coyaima,Tolima,3.82,7,0.2243862182,-0.3400240376,-0.07636483,0.1812,High-Low,1,1,1,-0.7649183528,0.182,4
73226,Cunday,Tolima,3.37,7,-0.0303261465,-0.3408326483,0.0103453695,0.18624,Low-Low,1,1,1,-0.8573042278,0.17948,4
73236,Dolores,Tolima,2.5,6,-0.5227700517,-0.1954174941,0.1022496263,0.32036,Low-Low,1,1,1,-0.6427637155,0.32748,4
73268,Espinal,Tolima,3.81,5,0.2187259434,0.2628760866,0.0575491574,0.25732,High-High,1,1,1,0.6275698017,0.26212,4
73270,Falan,Tolima,3.26,6,-0.092589169,-0.1614558454,0.0149624099,0.3558,Low-Low,1,1,1,-0.4024012072,0.36256,4
73275,Flandes,Tolima,5.13,5,0.9658822133,0.30249801,0.2924383202,0.23344,High-High,1,1,1,1.0145098955,0.23136,4
73283,Fresno,Tolima,3.41,7,-0.0076850475,-0.2842299006,0.0021862706,0.22896,Low-Low,1,1,1,-0.7086834724,0.22716,4
73319,Guamo,Tolima,4.75,5,0.750791772,-0.1491919168,-0.1121120743,0.38904,High-Low,1,1,1,0.0019780332,0.3884,4
73347,Herveo,Tolima,2.57,6,-0.4831481283,-0.2076814227,0.1004304808,0.31964,Low-Low,1,1,1,-0.6556402785,0.31944,4
73349,Honda,Tolima,3.41,5,-0.0076850475,0.0375971507,-0.0002891939,0.44332,Low-High,1,1,1,0.0738052363,0.43588,4
73352,Icononzo,Tolima,2.46,10,-0.5454111508,-0.1650406861,0.0900954011,0.3084,Low-Low,1,1,1,-0.6653364514,0.31048,4
73408,Lérida,Tolima,2.27,4,-0.6529563714,-0.3685275642,0.2408472714,0.23792,Low-Low,1,1,1,-0.9533816765,0.23852,4
73411,Líbano,Tolima,3.23,6,-0.1095699934,-0.3482449129,0.0381912617,0.19996,Low-Low,1,1,1,-0.833766066,0.19632,4
73443,Mariquita,Tolima,2.68,6,-0.4208851058,0.039483909,-0.0166330269,0.44048,Low-High,1,1,1,-0.0697566643,0.43192,4
73449,Melgar,Tolima,2.72,5,-0.3982440067,0.1111807227,-0.0443165896,0.3786,Low-High,1,1,1,0.0645372101,0.37676,4
73461,Murillo,Tolima,2.96,6,-0.2623974122,0.3734401205,-0.0980772121,0.17364,Low-High,1,1,1,0.7500511768,0.17332,4
73483,Natagaima,Tolima,2.53,7,-0.5057892274,0.0739846314,-0.0374540408,0.40296,Low-High,1,1,1,0.0042944759,0.40024,4
73504,Ortega,Tolima,3.25,7,-0.0982494438,-0.4055215028,0.0398778356,0.13756,Low-Low,1,1,1,-1.0420759778,0.13512,4
73520,Palocabildo,Tolima,2.94,3,-0.2737179617,-0.0454202126,0.0124434283,0.49644,Low-Low,1,1,1,-0.2053560072,0.49716,4
73547,Piedras,Tolima,2.1,6,-0.7491810426,-0.2416430714,0.181196046,0.28232,Low-Low,1,1,1,-0.833766066,0.28676,4
73555,Planadas,Tolima,5.21,11,1.0111644115,0.5722358314,0.5791411367,0.03524,High-High,2,1,1,2.1203703644,0.03492,6
05266,Envigado,Antioquia,3.93,6,0.2866492407,0.3045734441,0.087383698,0.21256,High-High,1,1,1,0.8015574286,0.21516,4
05360,Itagüí,Antioquia,4.58,4,0.6545671008,-0.0359864213,-0.0235765592,0.49664,High-Low,1,1,1,0.2288678196,0.499,4
27425,Medio Atrato,Chocó,0.47,3,-1.6718058304,-0.656729888,1.0989051457,0.11324,Low-Low,1,1,1,-1.8242553486,0.11496,4
99524,La Primavera,Vichada,5.16,6,0.9828630376,1.0658804009,1.0485498186,0.0104,High-High,2,1,1,2.7974246857,0.01124,6
05364,Jardín,Antioquia,3.67,5,0.1394820966,0.1009922282,0.0140991851,0.38748,High-High,1,1,1,0.2637997734,0.38124,4
27491,Nóvita,Chocó,4.06,4,0.3602328127,-0.1350412298,-0.0486897162,0.42156,High-Low,1,1,1,-0.0806481429,0.41676,4
27450,Medio San Juan,Chocó,1.68,5,-0.986912583,-0.2340960383,0.2312386047,0.31304,Low-Low,1,1,1,-0.8831184688,0.31568,4
27660,San José del Palmar,Chocó,5.86,11,1.3790822716,0.6838976156,0.9439931764,0.01712,High-High,2,1,1,2.5836391431,0.01792,6
27205,Condoto,Chocó,3.72,5,0.1677834705,-0.1446636969,-0.0242938487,0.39632,High-Low,1,1,1,-0.2274056152,0.39052,4
85010,Aguazul,Casanare,3.62,5,0.1111807227,0.3160826695,0.0351736767,0.2232,High-High,1,1,1,0.6924459851,0.22872,4
54874,Villa del Rosario,Norte de Santander,5.68,3,1.2771973257,-0.0171188387,-0.0218836566,0.48128,High-Low,1,1,1,0.6140168643,0.48128,4
27430,Medio Baudó,Chocó,0.68,4,-1.5529400602,-0.8128591337,1.2634485848,0.03772,Low-Low,3,1,1,-2.1533902851,0.03596,2
27810,Unión Panamericana,Chocó,5.93,4,1.418704195,-0.4081494876,-0.5795603932,0.20552,High-Low,1,1,1,-0.0958702394,0.21196,4
27787,Tadó,Chocó,1.81,8,-0.9133290109,0.0906622267,-0.0828783744,0.389,Low-High,1,1,1,-0.0629301938,0.37716,4
27160,Cértegui,Chocó,3.13,7,-0.1661727411,-0.6117172267,0.1017414879,0.03964,Low-Low,3,1,1,-1.5783157304,0.03888,2
27135,El Cantón del San Pablo,Chocó,2.51,6,-0.5171097769,-0.2973024399,0.1538752645,0.24464,Low-Low,1,1,1,-0.8723957548,0.23512,4
99773,Cumaribo,Vichada,5.5,8,1.1753123798,1.6536055981,1.9452384014,0.00016,High-High,2,1,2,4.8207766334,4e-05,7
17614,Riosucio,Caldas,2.04,8,-0.7831426912,0.2010375847,-0.1575816876,0.2768,Low-High,1,1,1,0.276163492,0.26716,4
27077,Bajo Baudó,Chocó,0.51,5,-1.6491647313,-0.7333322732,1.21046553,0.03648,Low-Low,3,1,1,-2.1760081235,0.03512,2
66456,Mistrató,Risaralda,7.86,7,2.511137226,-0.092589169,-0.232711702,0.4206,High-Low,1,1,1,0.6610375437,0.42244,4
27495,Nuquí,Chocó,3.54,3,0.0658985246,-0.2397563131,-0.0158136941,0.3584,High-Low,1,1,1,-0.3272696179,0.3624,4
27245,El Carmen de Atrato,Chocó,1.74,7,-0.9529509343,-0.3044451676,0.2903803438,0.21048,Low-Low,1,1,1,-1.094294081,0.21068,4
27025,Alto Baudo,Chocó,1.57,8,-1.0491756055,-0.6119193793,0.6425841093,0.03088,Low-Low,3,1,1,-1.9895127553,0.03148,2
05376,La Ceja,Antioquia,2.71,6,-0.4039042815,0.0998601732,-0.040369964,0.3826,Low-High,1,1,1,0.074031622,0.37492,4
05129,Caldas,Antioquia,4.97,8,0.8753178169,-0.1923515119,-0.1685190347,0.30264,High-Low,1,1,1,-0.222057957,0.31228,4
99001,Puerto Carreño,Vichada,8.45,2,2.8450934375,1.0790877087,3.0728465241,0.07044,High-High,1,1,1,2.892511657,0.06888,5
27001,Quibdó,Chocó,1.38,9,-1.1567208261,-0.994459616,1.151339213,0.00044,Low-Low,3,1,3,-3.2104204544,0.00028,1
05656,San Jerónimo,Antioquia,7.41,6,2.2564248613,0.0442008046,0.0998248442,0.43036,High-High,1,1,1,0.956076184,0.4278,4
05079,Barbosa,Antioquia,4.42,5,0.5640027045,0.0783511291,0.0442297043,0.40416,High-High,1,1,1,0.3912351336,0.40888,4
05690,Santo Domingo,Antioquia,2.52,8,-0.5114495021,-0.1442391763,0.0738369219,0.3576,Low-Low,1,1,1,-0.5573628866,0.35964,4
05847,Urrao,Antioquia,3.76,11,0.1904245696,-0.7291127956,-0.1389649554,0.00304,High-Low,4,1,4,-2.2724690478,0.00396,1
81591,Puerto Rondón,Arauca,5.6,5,1.2319151276,0.8322997287,1.026238093,0.04076,High-High,2,1,1,2.2077682686,0.03984,6
05042,Santafé de Antioquia,Antioquia,3.67,9,0.1394820966,-0.287554189,-0.0401444725,0.19452,High-Low,1,1,1,-0.7777622841,0.19652,4
