x,y,dane_sede,sector,clase,zona,estrato
4877633.21216879,2078542.25403148,311001091340,No oficial,Privado,Urbana,3
4876521.80036043,2080324.48110273,311001091501,No oficial,Privado,Urbana,3
4874674.56943645,2078007.08364922,311001092214,No oficial,Privado,Urbana,2
4877872.28425537,2078776.19365658,311001092958,No oficial,Privado,Urbana,3
4875421.91081126,2077438.93472332,311001093482,No oficial,Privado,Urbana,2
4876544.94671686,2080272.53101045,311001093989,No oficial,Privado,Urbana,3
4875179.16251942,2078602.69562987,311001094764,No oficial,Privado,Urbana,2
4873627.87347756,2078716.63307142,311001094811,No oficial,Privado,Urbana,2
4877390.92382464,2077518.01318284,311001094934,No oficial,Privado,Urbana,3
4874650.07959002,2078303.64522556,311001094985,No oficial,Privado,Urbana,2
4876489.32608034,2078621.59926336,311001094993,No oficial,Privado,Urbana,3
4876576.80032801,2076806.53380935,311001095001,No oficial,Privado,Urbana,3
4875860.6894977,2080609.02837401,311001095400,No oficial,Privado,Urbana,3
4876120.1223303,2079976.63843567,311001095540,No oficial,Privado,Urbana,3
4874631.64804723,2077574.19949627,311001095981,No oficial,Privado,Urbana,2
4877798.92606375,2076445.90481041,311001096210,No oficial,Privado,Urbana,3
4874631.91835435,2078564.86685342,311001096228,No oficial,Privado,Urbana,2
4876590.18949936,2080433.08202322,311001096694,No oficial,Privado,Urbana,3
4875334.62419888,2077044.84404238,311001096856,No oficial,Privado,Urbana,2
4874059.14211361,2077973.36502605,311001097071,No oficial,Privado,Urbana,2
4875219.3352986,2079434.43479776,311001097259,No oficial,Privado,Urbana,3
4878239.52041912,2075317.49635152,311001098069,No oficial,Privado,Urbana,3
4877091.65085076,2074780.48613001,311001098549,No oficial,Privado,Urbana,4
4876212.89627474,2079849.65359422,311001099863,No oficial,Privado,Urbana,3
4875650.63644497,2078486.08627239,311001099871,No oficial,Privado,Urbana,3
4876174.05546297,2078723.23665412,311001099928,No oficial,Privado,Urbana,3
4879081.32242749,2076081.46765483,311001099961,No oficial,Privado,Urbana,3
4876685.53436408,2078227.99793391,311001099987,No oficial,Privado,Urbana,3
4878318.9026649,2078619.34121875,311001099995,No oficial,Privado,Urbana,3
4878595.74396086,2077945.57943533,311001100110,No oficial,Privado,Urbana,3
4879094.03899722,2077842.26844196,311001100667,No oficial,Privado,Urbana,3
4876378.05416269,2079112.47795906,311001100691,No oficial,Privado,Urbana,3
4873562.04822582,2079352.57303954,311001100756,No oficial,Privado,Urbana,2
4877424.60569368,2073480.81105719,311001100764,No oficial,Privado,Urbana,
4875495.49510039,2077399.37615853,311001100781,No oficial,Privado,Urbana,2
4875498.35991707,2078630.0029354,311001100829,No oficial,Privado,Urbana,3
4874556.57150441,2078395.24635262,311001100845,No oficial,Privado,Urbana,2
4875376.72091174,2079088.36060455,311001100853,No oficial,Privado,Urbana,3
4873731.69398603,2078485.05129885,311001101353,No oficial,Privado,Urbana,2
4879278.79353714,2076145.57418605,311001101370,No oficial,Privado,Urbana,3
4876887.22361936,2074661.20069893,311001101396,No oficial,Privado,Urbana,4
4878406.25452653,2075602.13545136,311001101426,No oficial,Privado,Urbana,3
4875351.34326479,2077855.25285367,311001101451,No oficial,Privado,Urbana,2
4877495.18403951,2076665.14707464,311001101485,No oficial,Privado,Urbana,3
4874632.05221193,2077721.24629799,311001101876,No oficial,Privado,Urbana,2
4875597.41891338,2079154.35935358,311001102708,No oficial,Privado,Urbana,3
4876016.04481055,2077917.57778165,311001105138,No oficial,Privado,Urbana,3
4878095.53218164,2077602.86466134,311001105162,No oficial,Privado,Urbana,3
4878152.21562882,2074407.71959726,311001105189,No oficial,Privado,Urbana,3
4877501.86190219,2078015.6981498,311001105197,No oficial,Privado,Urbana,3
4877611.97401758,2076727.25122388,311001105219,No oficial,Privado,Urbana,3
4873393.38257016,2079158.56065419,311001105227,No oficial,Privado,Urbana,2
4874453.39035131,2078356.84431844,311001105243,No oficial,Privado,Urbana,2
4876213.52018516,2079344.00930221,311001105286,No oficial,Privado,Urbana,3
4875169.87336222,2079050.53653829,311001105316,No oficial,Privado,Urbana,3
4876929.11432603,2074494.02183079,311001105324,No oficial,Privado,Urbana,4
4875350.27495745,2079234.45358901,311001105332,No oficial,Privado,Urbana,3
4878613.18000862,2075788.89645235,311001105341,No oficial,Privado,Urbana,3
4876516.01289697,2079728.36048746,311001105367,No oficial,Privado,Urbana,3
4876415.29778366,2078751.76459322,311001106444,No oficial,Privado,Urbana,3
4879291.16461009,2075303.34059489,311001106649,No oficial,Privado,Urbana,3
4878916.85895596,2075713.25882078,311001106665,No oficial,Privado,Urbana,3
4878038.80957013,2076487.823251,311001107254,No oficial,Privado,Urbana,3
4875429.26987133,2079411.12041932,311001107572,No oficial,Privado,Urbana,3
4878049.89750816,2074912.83574699,311001108307,No oficial,Privado,Urbana,3
4876099.77722323,2077748.2124562,311001108358,No oficial,Privado,Urbana,3
4880001.72822023,2075957.98496555,311001108412,No oficial,Privado,Urbana,3
4875376.72091174,2079088.36060455,311001108471,No oficial,Privado,Urbana,3
4874032.95726996,2078675.30157188,311001108749,No oficial,Privado,Urbana,2
4873615.86272419,2078752.43383177,311001108951,No oficial,Privado,Urbana,2
4877984.10462043,2076496.46790505,311001108960,No oficial,Privado,Urbana,3
4876868.78907267,2076665.75745524,311001109036,No oficial,Privado,Urbana,3
4876438.30085347,2079156.24627013,311001109044,No oficial,Privado,Urbana,3
4875518.33644371,2078841.18995045,311001109184,No oficial,Privado,Urbana,3
4877333.01232507,2073816.88495654,311001109192,No oficial,Privado,Urbana,4
4878430.52456176,2076453.01308647,311001109206,No oficial,Privado,Urbana,3
4876533.01796809,2077002.37486942,311001109320,No oficial,Privado,Urbana,3
4878117.27778534,2078109.43916325,311001109346,No oficial,Privado,Urbana,3
4876379.37180223,2078025.63788486,311001109494,No oficial,Privado,Urbana,3
4876979.91115218,2075988.33976123,311001109621,No oficial,Privado,Urbana,3
4874631.91835435,2078564.86685342,311001109826,No oficial,Privado,Urbana,2
4879162.6003847,2075623.37242538,311001109966,No oficial,Privado,Urbana,3
4874603.6806781,2078498.48263085,311001401418,No oficial,Privado,Urbana,2
4876911.45602785,2077955.77385124,311001801119,No oficial,Privado,Urbana,
4876330.87846011,2079231.2007913,311001801232,No oficial,Privado,Urbana,
4876471.10287869,2079315.04967075,311001801411,No oficial,Privado,Urbana,
4877608.57014475,2076659.18428759,311265000041,No oficial,Privado,Urbana,3
4878666.49584939,2075645.03888028,311265000369,No oficial,Privado,Urbana,3
4877972.80296342,2077440.02229577,311265000385,No oficial,Privado,Urbana,3
4877907.15655314,2078350.70392543,311265000504,No oficial,Privado,Urbana,3
4878060.4542657,2077217.88298007,311265000954,No oficial,Privado,Urbana,3
4875164.97373983,2079240.69176042,311265001110,No oficial,Privado,Urbana,3
4876307.58365143,2079403.24286028,311265001152,No oficial,Privado,Urbana,3
4876263.8323086,2079303.4405217,311265001179,No oficial,Privado,Urbana,3
4875064.97721836,2079246.74279401,311265001241,No oficial,Privado,Urbana,3
4876245.25048468,2077967.63839419,311265001322,No oficial,Privado,Urbana,3
4876623.31524144,2078299.28441409,311848003323,No oficial,Privado,Urbana,3
4879123.37016115,2074932.74149311,411001000691,No oficial,Privado,Urbana,3
4877100.48374526,2082107.63900915,111001002330,Oficial,Distrital,Urbana,
4877322.65242631,2081851.46265644,111001044288,Oficial,Distrital,Urbana,2
4880917.34946779,2076989.04835794,111769000352,Oficial,Distrital,Urbana,3
4880533.30314683,2076021.40901004,111001015776,Oficial,Distrital,Urbana,4
4877780.41499148,2082246.60208361,111001025020,Oficial,Distrital,Urbana,2
4876895.0667595,2082549.49323957,111001045225,Oficial,Distrital,Urbana,2
4877518.2023501,2082109.07476348,111001110094,Oficial,Distrital,Urbana,2
4878142.05420973,2082207.10024048,111001110337,Oficial,Distrital,Urbana,2
4878123.45036979,2080591.6667906,111001075272,Oficial,Distrital,Urbana,2
4877921.62828876,2081273.64158313,111001104141,Oficial,Distrital,Urbana,2
4881998.96811899,2079278.65836059,111001075515,Oficial,Distrital,Urbana,3
4881401.73560957,2079571.09707804,111769000280,Oficial,Distrital,Urbana,3
4878906.11431418,2080283.95078242,111001086665,Oficial,Distrital,Urbana,2
4879524.23772029,2080485.18945959,111769003106,Oficial,Distrital,Urbana,2
4879512.955031,2080424.82228846,111001104566,Oficial,Distrital,Urbana,2
4883107.24370504,2082939.04804689,111001092983,Oficial,Distrital,Urbana,3
4883044.03416028,2082821.75297002,111769003114,Oficial,Distrital,Urbana,3
4883793.67942112,2082960.197249,111769003777,Oficial,Distrital,Urbana,3
4878386.97974012,2080791.60253425,111001093084,Oficial,Distrital,Urbana,2
4878785.7881969,2081324.3636582,211769000217,Oficial,Distrital,Urbana,3
4878316.14641051,2081183.75107056,111001110345,Oficial,Distrital,Urbana,2
4878441.85103094,2081050.44460882,111001110426,Oficial,Distrital,Urbana,2
4876566.46924278,2082257.05805771,111001094889,Oficial,Distrital,Urbana,
4875639.778861,2081908.58491742,111001012394,Oficial,Distrital,Urbana,2
4876321.94266423,2082056.46818507,111001110434,Oficial,Distrital,Urbana,2
4876924.40625304,2082661.08291439,111001801161,Oficial,Distrital,Urbana,
4877239.25162523,2082945.94577822,111001098949,Oficial,Distrital - administracion contratada,Urbana,3
4876660.3635277,2082375.34900083,111001104043,Oficial,Distrital - administracion contratada,Urbana,2
4876579.50197295,2083323.67685062,111001104256,Oficial,Distrital,Urbana,
4876302.18703078,2082865.5207833,111001104264,Oficial,Distrital,Urbana,
4878644.44039839,2080774.82187727,111001104388,Oficial,Distrital,Urbana,
4878462.19861479,2081658.2020784,111001110108,Oficial,Distrital,Urbana,3
4879020.44505639,2080898.00516897,111001107069,Oficial,Distrital,Urbana,2
4880235.51760472,2082902.24650293,111001107077,Oficial,Distrital,Urbana,5
4880423.41480644,2082952.02688434,211769003186,Oficial,Distrital,Urbana,2
4880733.77480231,2081643.24066561,111769000263,Oficial,Distrital,Urbana,2
4880706.47420584,2083479.11471317,111001110353,Oficial,Distrital,Urbana,2
4879052.19432373,2083411.39830386,111001107786,Oficial,Distrital,Urbana,2
4877712.54104726,2082815.26350909,111001800163,Oficial,Distrital,Urbana,
4877346.70802356,2083515.17341305,111001800813,Oficial,Distrital,Urbana,
4877581.40878186,2083338.37140404,111001801144,Oficial,Distrital,Urbana,
4878162.17909168,2082839.53475485,111001801250,Oficial,Distrital,Urbana,
4876622.22589402,2082370.04148068,111001801349,Oficial,Distrital,Urbana,
4876723.56671143,2081783.95170293,111001801373,Oficial,Distrital,Urbana,
4879809.56368487,2082009.3154136,111769000174,Oficial,Distrital,Urbana,3
4879824.72920093,2081682.02137233,111001110361,Oficial,Distrital,Urbana,3
4879366.98445011,2083265.5794607,211769000845,Oficial,Distrital,Urbana,2
4879922.20383276,2082856.08694878,111001017698,Oficial,Distrital,Urbana,4
4883092.48378039,2079304.93602387,111769000956,Oficial,Distrital,Urbana,3
4882413.84451618,2078916.81106602,111769000948,Oficial,Distrital,Urbana,3
4882781.51957474,2079982.90007917,111769001502,Oficial,Distrital,Urbana,3
4883120.40048782,2080383.38985205,111769000328,Oficial,Distrital,Urbana,3
4883640.44354615,2083972.30629449,111769001871,Oficial,Distrital,Urbana,3
4883943.39194552,2084672.4229462,111769002193,Oficial,Distrital,Urbana,4
4879396.62718839,2081018.75963803,111769003122,Oficial,Distrital,Urbana,3
4878787.65914097,2079952.72934524,111769003165,Oficial,Distrital,Urbana,2
4879301.64600923,2080515.08654915,111001107735,Oficial,Distrital,Urbana,2
4877060.22114686,2081780.42482802,111769003360,Oficial,Distrital,Urbana,2
4877198.03980055,2081283.6511335,111001110116,Oficial,Distrital,Urbana,2
4878827.02465094,2081959.18438035,111769003416,Oficial,Distrital,Urbana,2
4879574.2432074,2083486.05615289,111769000182,Oficial,Distrital,Urbana,2
4878670.27179821,2083265.81621899,111001801217,Oficial,Distrital,Urbana,
4878756.87338617,2080298.92789702,111769003424,Oficial,Distrital,Urbana,2
4878841.94835496,2079503.59895457,111001096539,Oficial,Distrital,Urbana,2
4879920.48580492,2080015.4819842,111769004188,Oficial,Distrital,Urbana,2
4879463.2082955,2079727.85984299,111001086363,Oficial,Distrital,Urbana,2
4879645.12910988,2079702.56491556,111001086592,Oficial,Distrital,Urbana,2
4879350.96365172,2079821.7084513,111001110604,Oficial,Distrital,Urbana,2
4882610.6807742,2080335.85508662,111848002107,Oficial,Oficial - regimen especial,Urbana,4
4884467.36777637,2088532.379871,311001000263,No oficial,Privado,Urbana,3
4883242.79470776,2080210.51187639,311001000336,No oficial,Privado,Urbana,3
4884406.88714091,2088246.15274239,311001000590,No oficial,Privado,Urbana,6
4876733.31846255,2082807.84421149,311001000689,No oficial,Privado,Urbana,2
4882484.17410942,2083757.4128767,311001000875,No oficial,Privado,Urbana,5
4883963.52122985,2085473.91474038,311001002576,No oficial,Privado,Urbana,
4882531.41996581,2083821.08321999,311001004021,No oficial,Privado,Urbana,5
4882810.02242742,2084766.5144071,311001005222,No oficial,Privado,Urbana,5
4884044.82616747,2088551.19359187,311001006067,No oficial,Privado,Urbana,6
4882779.85280776,2079149.57941594,311001007209,No oficial,Privado,Urbana,3
4882731.08032971,2084686.25353995,311001007632,No oficial,Privado,Urbana,5
4882135.01378413,2082592.29580121,311001008001,No oficial,Privado,Urbana,3
4881063.08936593,2082823.82055944,311001010048,No oficial,Privado,Urbana,4
4879392.97801512,2079992.10690618,311001011460,No oficial,Privado,Urbana,2
4882465.04038637,2083313.71707334,311001016658,No oficial,Privado,Urbana,3
4879108.08349085,2081462.05461063,311001025053,No oficial,Privado,Urbana,3
4875965.53877095,2082445.75616566,311001026211,No oficial,Privado,Urbana,2
4878501.68621177,2081419.59766058,311001029539,No oficial,Privado,Urbana,3
4882387.11800319,2084198.02399742,311001032165,No oficial,Privado,Urbana,5
4883228.72231373,2086285.06342689,311001033676,No oficial,Privado,Urbana,5
4879481.27775611,2083781.52202101,311001033838,No oficial,Privado,Urbana,2
4882131.61046562,2084581.22584584,311001034362,No oficial,Privado,Urbana,5
4881540.60516857,2076484.18729846,311001036730,No oficial,Privado,Urbana,4
4879592.30166476,2082116.95669397,311001038112,No oficial,Privado,Urbana,3
4883597.21069502,2083580.10500832,311001040702,No oficial,Privado,Urbana,4
4882946.50644656,2084849.5974417,311001041351,No oficial,Privado,Urbana,5
4883530.81613558,2082575.9595354,311001042314,No oficial,Privado,Urbana,2
4875332.46870924,2082298.12562561,311001043841,No oficial,Privado,Urbana,2
4882339.48142598,2084158.4925527,311001044341,No oficial,Privado,Urbana,5
4882592.62679648,2087623.04997048,311001045160,No oficial,Privado,Urbana,
4880419.47007215,2077119.58838534,311001046441,No oficial,Privado,Urbana,5
4882912.11303778,2080021.02940354,311001046476,No oficial,Privado,Urbana,5
4878248.61628301,2081303.5087532,311001046921,No oficial,Privado,Urbana,2
4882660.61595497,2084503.28692786,311001046981,No oficial,Privado,Urbana,5
4880104.13728372,2083476.15512571,311001047502,No oficial,Privado,Urbana,3
4876557.65838028,2082262.734369,311001047952,No oficial,Privado,Urbana,2
4876459.37133397,2082490.66014993,311001050023,No oficial,Privado,Urbana,
4877862.08972911,2080992.5486917,311001050317,No oficial,Privado,Urbana,2
4879440.77755538,2080902.88046123,311001051259,No oficial,Privado,Urbana,3
4882808.99371674,2083129.90896591,311001051275,No oficial,Privado,Urbana,3
4877914.71694208,2082769.95803475,311001051283,No oficial,Privado,Urbana,3
4883103.1769165,2079149.07725508,311001051291,No oficial,Privado,Urbana,3
4879290.6495051,2081629.31995002,311001051305,No oficial,Privado,Urbana,3
4878601.19020672,2080453.74414545,311001065152,No oficial,Privado,Urbana,2
4877764.0614455,2082039.08541108,311001065284,No oficial,Privado,Urbana,2
4877109.27501806,2082624.49599408,311001065390,No oficial,Privado,Urbana,2
4879825.38155023,2083011.1992068,311001065420,No oficial,Privado,Urbana,3
4882042.01684908,2077299.53248486,311001075697,No oficial,Privado,Urbana,4
4878624.41056481,2081588.61915125,311001076502,No oficial,Privado,Urbana,3
4883425.20661011,2081046.65088739,311001076596,No oficial,Privado,Urbana,4
4877605.6573231,2082135.89925752,311001076677,No oficial,Privado,Urbana,2
4877783.29350301,2082115.78707215,311001076791,No oficial,Privado,Urbana,2
4882530.16594741,2077310.3494809,311001079374,No oficial,Privado,Urbana,5
4877774.89683418,2082640.78637487,311001087253,No oficial,Privado,Urbana,3
4884297.96751644,2087753.28473434,311001087288,No oficial,Privado,Urbana,
4882707.05013057,2084327.21409683,311001087750,No oficial,Privado,Urbana,5
4877992.0608103,2081357.37366013,311001088047,No oficial,Privado,Urbana,3
4879093.58027453,2079931.42556846,311001088535,No oficial,Privado,Urbana,2
4878463.81148032,2081753.37174506,311001088730,No oficial,Privado,Urbana,3
4884019.33767694,2088263.70427172,311001088764,No oficial,Privado,Urbana,6
4882561.22831219,2085011.08310824,311001089221,No oficial,Privado,Urbana,5
4878671.89745161,2080855.0823799,311001089264,No oficial,Privado,Urbana,2
4881928.82905023,2076821.0401606,311001089272,No oficial,Privado,Urbana,4
4878325.51641593,2082391.99609069,311001090297,No oficial,Privado,Urbana,2
4878225.09030855,2082195.41911337,311001090416,No oficial,Privado,Urbana,2
4878259.42596624,2083803.61386542,311001090459,No oficial,Privado,Urbana,3
4878797.31144664,2080811.87302793,311001090751,No oficial,Privado,Urbana,3
4878151.55877823,2082687.38667057,311001090793,No oficial,Privado,Urbana,3
4877655.25440651,2082045.63605719,311001090840,No oficial,Privado,Urbana,2
4877459.29152572,2082550.52012297,311001091129,No oficial,Privado,Urbana,2
4876523.77751344,2083105.21444594,311001091315,No oficial,Privado,Urbana,2
4882710.29794024,2082160.36021159,311001091919,No oficial,Privado,Urbana,3
4875998.2788981,2082578.48429409,311001092222,No oficial,Privado,Urbana,2
4882636.4909453,2082763.7082629,311001092656,No oficial,Privado,Urbana,3
4878564.21978317,2083706.75211324,311001092907,No oficial,Privado,Urbana,2
4876433.53894565,2082066.10772218,311001093121,No oficial,Privado,Urbana,2
4879031.03789179,2083149.95077536,311001093130,No oficial,Privado,Urbana,3
4882878.00815603,2082746.75712483,311001093229,No oficial,Privado,Urbana,3
4876036.85063262,2082389.09786855,311001093407,No oficial,Privado,Urbana,2
4879629.77638799,2083501.14154103,311001093598,No oficial,Privado,Urbana,2
4882510.31572475,2083792.69828648,311001093601,No oficial,Privado,Urbana,5
4878155.06029786,2081259.73573368,311001093831,No oficial,Privado,Urbana,3
4881668.9465584,2079760.12414544,311001094357,No oficial,Privado,Urbana,5
4879365.45682716,2083357.26332602,311001094403,No oficial,Privado,Urbana,2
4879436.32376062,2081312.7500599,311001094608,No oficial,Privado,Urbana,3
4876301.94122572,2082473.66824295,311001094675,No oficial,Privado,Urbana,2
4879140.87037541,2080688.44236154,311001095094,No oficial,Privado,Urbana,2
4882754.24954852,2083253.14622581,311001095191,No oficial,Privado,Urbana,3
4878015.20841293,2081675.76319012,311001095469,No oficial,Privado,Urbana,2
4879185.75633462,2079429.7484027,311001095485,No oficial,Privado,Urbana,2
4877813.142809,2081109.01284041,311001095728,No oficial,Privado,Urbana,2
4882216.14344024,2077300.93216006,311001095914,No oficial,Privado,Urbana,5
4877133.21330153,2082972.65002476,311001095922,No oficial,Privado,Urbana,3
4876742.21919134,2083009.23739733,311001096074,No oficial,Privado,Urbana,2
4878861.73482285,2082193.55004851,311001096317,No oficial,Privado,Urbana,2
4876120.43059862,2082616.84326402,311001097348,No oficial,Privado,Urbana,2
4876550.23811909,2082081.56927237,311001098026,No oficial,Privado,Urbana,2
4878079.04554703,2081657.2864563,311001098280,No oficial,Privado,Urbana,2
4880529.44757812,2077496.50678831,311001098298,No oficial,Privado,Urbana,5
4880928.44469736,2077470.41851607,311001100233,No oficial,Privado,Urbana,4
4881529.46745079,2084678.95911091,311001100926,No oficial,Privado,Urbana,5
4884276.35874638,2088598.93309872,311001100985,No oficial,Privado,Urbana,6
4880742.89540639,2083133.78882445,311001100993,No oficial,Privado,Urbana,4
4876088.84644016,2082689.73082235,311001101043,No oficial,Privado,Urbana,2
4877522.63828031,2080815.32440237,311001101507,No oficial,Privado,Urbana,2
4883269.71773997,2080994.64211596,311001101515,No oficial,Privado,Urbana,4
4878003.99153882,2081352.27390592,311001101574,No oficial,Privado,Urbana,2
4878534.55619126,2083699.60781788,311001101663,No oficial,Privado,Urbana,2
4879479.15360408,2081099.99549996,311001101671,No oficial,Privado,Urbana,2
4878043.79955999,2082604.01538442,311001102252,No oficial,Privado,Urbana,3
4884307.82099782,2087690.67348077,311001102384,No oficial,Privado,Urbana,
4879449.96540618,2082406.0908447,311001102465,No oficial,Privado,Urbana,3
4883117.54919685,2082813.28079988,311001102538,No oficial,Privado,Urbana,3
4880811.02960648,2081863.47382558,311001102937,No oficial,Privado,Urbana,3
4876132.21934335,2083196.73798034,311001102996,No oficial,Privado,Urbana,2
4882657.28376021,2083184.11986966,311001103003,No oficial,Privado,Urbana,3
4880549.37799403,2079142.8175444,311001105375,No oficial,Privado,Urbana,6
4884161.20752374,2088650.76399536,311001105383,No oficial,Privado,Urbana,
4879448.11696396,2081818.82824875,311001105391,No oficial,Privado,Urbana,4
4884328.69728333,2088398.12566951,311001105481,No oficial,Privado,Urbana,6
4878771.7877994,2081506.31389975,311001105545,No oficial,Privado,Urbana,3
4878524.0318263,2080897.80615775,311001105561,No oficial,Privado,Urbana,2
4879625.04683425,2082187.09914355,311001105634,No oficial,Privado,Urbana,4
4878023.87749667,2082140.22339248,311001105651,No oficial,Privado,Urbana,2
4876889.63555796,2082081.5743332,311001105685,No oficial,Privado,Urbana,2
4882127.66624933,2080477.10549501,311001105693,No oficial,Privado,Urbana,5
4880789.88632671,2083341.0103423,311001105707,No oficial,Privado,Urbana,2
4883643.5273928,2083602.05810209,311001105715,No oficial,Privado,Urbana,4
4883652.52003156,2083821.80313097,311001106274,No oficial,Privado,Urbana,3
4882093.82888157,2076870.39155849,311001106282,No oficial,Privado,Urbana,5
4878925.93235361,2081282.04083807,311001106304,No oficial,Privado,Urbana,3
4879643.89281847,2083048.16104636,311001106487,No oficial,Privado,Urbana,3
4877765.56205807,2081510.23346611,311001106673,No oficial,Privado,Urbana,3
4878619.01544664,2081916.54078382,311001106690,No oficial,Privado,Urbana,2
4879020.73935966,2083283.61583639,311001107181,No oficial,Privado,Urbana,3
4879039.86109556,2080579.45502932,311001107190,No oficial,Privado,Urbana,2
4882609.30286679,2082209.44864841,311001107220,No oficial,Privado,Urbana,3
4882551.30099894,2083847.86691269,311001107271,No oficial,Privado,Urbana,5
4882713.31575847,2079165.90527841,311001107483,No oficial,Privado,Urbana,3
4880384.24928864,2077065.61683726,311001108323,No oficial,Privado,Urbana,5
4878773.48268862,2081868.95375112,311001108587,No oficial,Privado,Urbana,2
4882798.63377345,2078533.67833711,311001108668,No oficial,Privado,Urbana,4
4877404.61922075,2081873.25580957,311001108684,No oficial,Privado,Urbana,4
4877092.02907664,2082981.09675656,311001108820,No oficial,Privado,Urbana,3
4881015.34192427,2076978.74229586,311001108871,No oficial,Privado,Urbana,4
4878018.1690688,2083610.90913054,311001109231,No oficial,Privado,Urbana,2
4880145.93755473,2083320.90964233,311001109257,No oficial,Privado,Urbana,3
4875332.46870924,2082298.12562561,311001109371,No oficial,Privado,Urbana,2
4879167.3178076,2081736.6763369,311001109605,No oficial,Privado,Urbana,2
4883089.766139,2079769.0498176,311001109788,No oficial,Privado,Urbana,3
4877995.25211617,2083533.59289388,311001109818,No oficial,Privado,Urbana,2
4878183.69366629,2083742.16006282,311001109907,No oficial,Privado,Urbana,2
4882286.50580659,2082984.2786417,311001110018,No oficial,Privado,Urbana,3
4879911.56108209,2082168.46950786,311001110051,No oficial,Privado,Urbana,3
4880981.22524102,2079270.37231079,311001110085,No oficial,Privado,Urbana,
4876425.70331397,2082355.34783829,311001110182,No oficial,Privado,Urbana,2
4881731.08023164,2076348.37524251,311001110212,No oficial,Privado,Urbana,4
4877974.96438866,2081175.15827021,311001110271,No oficial,Privado,Urbana,2
4877342.08984222,2082248.12404033,311001110310,No oficial,Privado,Urbana,2
4877278.01345079,2081917.27854339,311001110395,No oficial,Privado,Urbana,2
4879780.78099151,2081263.90021546,311001110409,No oficial,Privado,Urbana,3
4879668.90097228,2081959.70312319,311001110484,No oficial,Privado,Urbana,3
4875965.53877095,2082445.75616566,311001110522,No oficial,Privado,Urbana,2
4878670.82473314,2080846.27968667,311001110531,No oficial,Privado,Urbana,2
4876557.65838028,2082262.734369,311001110573,No oficial,Privado,Urbana,2
4877361.3180596,2082126.35127023,311001800014,No oficial,Privado,Urbana,2
4883549.48570863,2083843.02430782,311001800031,No oficial,Privado,Urbana,3
4882343.95266563,2084092.11800733,311001800138,No oficial,Privado,Urbana,
4879238.79052178,2079468.66451888,311001800154,No oficial,Privado,Urbana,2
4877342.08984222,2082248.12404033,311001800219,No oficial,Privado,Urbana,2
4877783.29350301,2082115.78707215,311001800235,No oficial,Privado,Urbana,2
4878811.93526252,2083090.02918404,311001800251,No oficial,Privado,Urbana,3
4881526.79532751,2079787.85188073,311001800341,No oficial,Privado,Urbana,3
4884484.14524765,2087622.56487296,311001800375,No oficial,Privado,Urbana,
4876523.77751344,2083105.21444594,311001800405,No oficial,Privado,Urbana,
4879636.53880154,2083497.91862137,311001800545,No oficial,Privado,Urbana,2
4883532.38301275,2081621.78598874,311001800596,No oficial,Privado,Urbana,4
4879110.51406517,2080215.63488014,311001800651,No oficial,Privado,Urbana,2
4881951.51686429,2077445.17141844,311001800685,No oficial,Privado,Urbana,5
4878880.11053794,2083545.05793316,311001800715,No oficial,Privado,Urbana,2
4881002.9119705,2081818.5977406,311001800723,No oficial,Privado,Urbana,3
4878373.14701734,2083938.50901021,311001800791,No oficial,Privado,Urbana,2
4879882.80764846,2082353.6009607,311001800839,No oficial,Privado,Urbana,
4879039.86109556,2080579.45502932,311001800953,No oficial,Privado,Urbana,2
4881144.42028271,2079609.0686785,311001800961,No oficial,Privado,Urbana,
4883049.45080265,2083918.41073789,311001801011,No oficial,Privado,Urbana,
4879443.30259264,2081952.24344042,311001801127,No oficial,Privado,Urbana,
4877538.03331902,2081995.1268331,311001801194,No oficial,Privado,Urbana,
4879438.56840637,2081946.67511709,311001801224,No oficial,Privado,Urbana,
4881782.08290249,2084841.50673429,311001801283,No oficial,Privado,Urbana,
4881962.1049305,2077431.50793641,311001801364,No oficial,Privado,Urbana,5
4879135.77828553,2081191.55493424,311764004357,No oficial,Privado,Urbana,2
4881404.64772552,2082695.56427394,311769000076,No oficial,Privado,Urbana,5
4880165.89306333,2083323.04796821,311769000165,No oficial,Privado,Urbana,5
4882247.27716375,2085163.63032543,311769000416,No oficial,Privado,Urbana,5
4881666.76651473,2084222.77446364,311769000475,No oficial,Privado,Urbana,4
4881869.48380865,2077421.99345603,311769000483,No oficial,Privado,Urbana,4
4880238.99183838,2080874.26723432,311769000556,No oficial,Privado,Urbana,6
4881668.68595507,2080684.05260034,311769000564,No oficial,Privado,Urbana,5
4879891.76344494,2081976.12006505,311769000661,No oficial,Privado,Urbana,
4880071.58300119,2077619.65516867,311769000726,No oficial,Privado,Urbana,
4882981.77432366,2084695.99571626,311769000734,No oficial,Privado,Urbana,5
4881122.05032763,2077498.38839804,311769000751,No oficial,Privado,Urbana,4
4884314.09404805,2088616.61334109,311769000769,No oficial,Privado,Urbana,
4879255.01103862,2079588.75363753,311769000785,No oficial,Privado,Urbana,2
4881249.14336301,2079715.17934861,311769000815,No oficial,Privado,Urbana,3
4882552.23805047,2084117.53884708,311769000823,No oficial,Privado,Urbana,5
4881778.46467936,2083590.50698257,311769000866,No oficial,Privado,Urbana,
4880661.57771461,2079105.306869,311769000921,No oficial,Privado,Urbana,5
