"dane_sede","localidad","estrato","lon","lat","x_9377","y_9377"
"311001102899","Teusaquillo",4,-74.0950889797,4.629926413,4878580.25754277,2069695.56837564
"311001105766","Teusaquillo",4,-74.0713101501,4.644587062,4881219.53149711,2071311.72547661
"311001105839","Teusaquillo",4,-74.0716338104,4.6458009704,4881183.84504443,2071445.93164284
"311001105863","Teusaquillo",3,-74.0669878603,4.6489319997,4881699.5408144,2071791.16954514
"311001105898","Teusaquillo",4,-74.0827221004,4.6321453966,4879951.99237742,2069938.69011461
"311001106711","Teusaquillo",4,-74.0708171601,4.623093013,4881270.61072486,2068936.28734682
"311001108595","Teusaquillo",5,-74.0852502902,4.6489151294,4879674.483602,2071792.38820211
"311001108609","Teusaquillo",4,-74.0812864004,4.6475907906,4880113.8020906,2071645.35838262
"311001109516","Teusaquillo",4,-74.0956791701,4.6338537218,4878515.4816342,2070129.68856339
"311001109974","Teusaquillo",3,-74.0731284103,4.6406338221,4881017.2478828,2070875.14923432
"311001110301","Teusaquillo",3,-74.0649509798,4.6491598983,4881925.44027805,2071816.01447087
"311001110468","Teusaquillo",4,-74.0681026696,4.6336085652,4881573.36927688,2070097.93040459
"311001110611","Teusaquillo",3,-74.0663047796,4.641318772,4881774.01671773,2070949.70141197
"311001800022","Teusaquillo",3,-74.0664949799,4.6447454001,4881753.49658721,2071328.41707314
"311001800871","Teusaquillo",3,-74.0663047796,4.641318772,4881774.01671773,2070949.70141197
"111001014001","Los Martires",3,-74.0922039602,4.5944046278,4878894.15919747,2065769.45838221
"111001110388","Los Martires",3,-74.0958049702,4.5968166661,4878495.23195237,2066036.63087063
"111001016250","Los Martires",3,-74.0794725401,4.615146327,4880309.47995199,2068059.5310262
"111001016195","Los Martires",3,-74.0832006797,4.6184153619,4879896.60960943,2068421.4285487
"111001016772","Los Martires",NA,-74.0922427899,4.5941902093,4878889.81697651,2065745.76894978
"111001016225","Los Martires",3,-74.0942783804,4.5963545421,4878664.44518895,2065985.30083826
"111001019526","Los Martires",2,-74.0879946596,4.6083031078,4879363.29114102,2067304.70624253
"111001800066","Los Martires",2,-74.0880088503,4.6078401299,4879361.63942516,2067253.5436688
"111001020401","Los Martires",3,-74.0819186302,4.6057397073,4880036.65059556,2067020.39309002
"111001025313","Los Martires",2,-74.0859091901,4.6054953128,4879594.08286299,2066994.05671462
"111001026069","Los Martires",3,-74.09267567,4.5941211789,4878841.80087379,2065738.21352062
"111001801179","Los Martires",3,-74.1034236001,4.5961938758,4877650.25528997,2065969.10391311
"111001030856","Los Martires",3,-74.0788148799,4.6230395383,4880383.73186677,2068931.71883408
"111001041459","Los Martires",3,-74.0939899601,4.6061579768,4878698.08928751,2067068.65862141
"111001013986","Los Martires",3,-74.0947225901,4.6101952552,4878617.53022339,2067514.95509705
"311001001618","Los Martires",3,-74.0945211699,4.6094487471,4878639.73965642,2067432.42192499
"311001001782","Los Martires",3,-74.0844019303,4.6218766354,4879763.98447789,2068804.14608662
"311001002568","Los Martires",3,-74.0955849297,4.60172878,4878520.46583885,2066579.44604458
"311001005931","Los Martires",3,-74.0921975597,4.612359593,4878897.90508895,2067753.71286455
"311001011532","Los Martires",3,-74.0914782104,4.5944223896,4878974.64451692,2065771.29841511
"311001017557","Los Martires",3,-74.0810806601,4.6120530444,4880130.63379061,2067717.95507326
"311001017832","Los Martires",3,-74.0978940204,4.5982201066,4878263.80452301,2066192.08491753
"311001025037","Los Martires",3,-74.0934268799,4.5951456798,4878758.66818555,2065851.56142891
"311001027021","Los Martires",3,-74.0893572,4.6018451469,4879211.10518699,2066591.24947798
"311001030073","Los Martires",3,-74.1042361397,4.597441416,4877560.36121443,2066107.11287255
"311001041423","Los Martires",3,-74.0989578403,4.6010884034,4878146.31976421,2066509.25077359
"311001088993","Los Martires",3,-74.08317936,4.6141856408,4879898.26247745,2067953.98735887
"311001091358","Los Martires",3,-74.0911228297,4.5973004824,4879014.53999992,2066089.30453062
"311001091536","Los Martires",3,-74.0948743299,4.6085600084,4878600.42577645,2067334.26486075
"311001091587","Los Martires",3,-74.0907961896,4.6137094613,4879053.53512075,2067902.65262104
"311001092508","Los Martires",3,-74.0954024899,4.600857153,4878540.54963336,2066483.08887048
"311001095515","Los Martires",3,-74.0789536004,4.6197297887,4880367.79404564,2068565.9735067
"311001098140","Los Martires",3,-74.0930368503,4.6044282068,4878803.49027402,2066877.33462345
"311001110638","Los Martires",3,-74.10620961,4.5986900984,4877341.7259878,2066245.44744645
"311848004478","Los Martires",3,-74.1034475303,4.5991195289,4877648.10072828,2066292.43163357
"111001011053","Antonio Narino",3,-74.1010924099,4.5871416968,4877907.23458943,2064968.31999511
"111001024716","Antonio Narino",3,-74.1029691496,4.5888720898,4877699.40447189,2065159.87156913
"111001012823","Antonio Narino",3,-74.0936088301,4.5913079098,4878737.84239817,2065427.46904665
"111001011908","Antonio Narino",3,-74.0969757598,4.5852038807,4878363.43002505,2064753.46562335
"111001104205","Antonio Narino",3,-74.0934734001,4.5861791542,4878751.99552999,2064860.65234341
"111001012602","Antonio Narino",3,-74.10458883,4.5943499449,4877520.72165501,2065765.52448496
"111001014621","Antonio Narino",3,-74.0974463899,4.5930157789,4878312.56175114,2065616.86235643
"111001800040","Antonio Narino",3,-74.1099431502,4.5939975291,4876926.88858202,2065727.4970321
"111001014630","Antonio Narino",3,-74.1104109704,4.589776995,4876874.28535454,2065261.15134053
"111001014648","Antonio Narino",NA,-74.1138826104,4.5910393999,4876489.50841309,2065401.26241964
"111001086720","Antonio Narino",2,-74.0884037101,4.5860911459,4879314.1923742,2064850.07027072
"311001001162","Antonio Narino",3,-74.1004847904,4.5896964659,4877975.05156003,2065250.55209902
"311001002991","Antonio Narino",3,-74.0975492901,4.5888315579,4878300.44146355,2065154.46873283
"311001003963","Antonio Narino",3,-74.1136438499,4.5888502269,4876515.60982411,2065159.28767068
"311001004692","Antonio Narino",3,-74.0916384698,4.5869231947,4878955.60854264,2064942.56808137
"311001005737","Antonio Narino",3,-74.09662386,4.582242264,4878401.95397141,2064426.10869718
"311001009236","Antonio Narino",3,-74.1128147399,4.5903046968,4876607.8055231,2065319.88348919
"311001011613","Antonio Narino",3,-74.1077409797,4.5958093186,4877171.41086399,2065927.3455748
"311001019177","Antonio Narino",3,-74.0986425101,4.5821132861,4878178.0688827,2064412.1976034
"311001019843","Antonio Narino",3,-74.0939851101,4.5903684007,4878695.95576969,2065323.70490173
"311001030456","Antonio Narino",3,-74.0975102304,4.5839599644,4878303.94831476,2064616.08738714
"311001036217","Antonio Narino",3,-74.1223683598,4.5929118794,4875548.78963756,2065609.66775316
"311001036888","Antonio Narino",NA,-74.1149835398,4.5894447413,4876367.14440694,2065225.22086699
"311001043621","Antonio Narino",3,-74.0993736903,4.5812915571,4878096.8435744,2064321.51004307
"311001044040","Antonio Narino",3,-74.1206253802,4.592329629,4875741.97961268,2065545.01796792
"311001076545","Antonio Narino",3,-74.0919590202,4.5890030392,4878920.41105207,2065172.47182965
"311001089477","Antonio Narino",3,-74.0954500997,4.5911318229,4878533.62319578,2065408.32143874
"311001092630","Antonio Narino",3,-74.0984431704,4.5832793647,4878200.37259179,2064541.03068679
"311001096481","Antonio Narino",3,-74.0924479804,4.5843904059,4878865.40986288,2064662.79916314
"311001096899","Antonio Narino",3,-74.0917244404,4.5829508581,4878945.40597351,2064503.58839242
"311001101116","Antonio Narino",3,-74.0973723004,4.578429311,4878318.30924918,2064004.8546483
"311001101132","Antonio Narino",3,-74.1158087097,4.5934409148,4876276.32405826,2065666.99556379
"311001104913","Antonio Narino",3,-74.1017680302,4.5842907486,4877831.82596277,2064653.36775141
"311001105936","Antonio Narino",3,-74.0957713004,4.5890235026,4878497.64666043,2065175.37914496
"311001105944","Antonio Narino",3,-74.0970444899,4.5850865511,4878355.78821218,2064740.51084586
"311001105961","Antonio Narino",3,-74.0920590799,4.5878443904,4878909.11953901,2065044.44314892
"311001105979","Antonio Narino",3,-74.0930797197,4.5883431271,4878796.01833302,2065099.7326524
"311001106720","Antonio Narino",3,-74.1032133404,4.5822955904,4877671.20557248,2064433.12284548
"311001107459","Antonio Narino",3,-74.1219806002,4.5935551618,4875591.90242151,2065680.69201175
"311001107521","Antonio Narino",3,-74.1034438203,4.5911449276,4877647.1522267,2065411.13144829
"311001109711","Antonio Narino",3,-74.1106851299,4.5910124053,4876844.09377708,2065397.72808855
"111001000078","Puente Aranda",3,-74.1204537499,4.6062710667,4875763.42918908,2067085.71150494
"111001014834","Puente Aranda",3,-74.1236996702,4.5979320934,4875402.02345772,2066164.70374231
"111001014842","Puente Aranda",3,-74.1228320701,4.5989468878,4875498.41309049,2066276.70154021
"111001006122","Puente Aranda",NA,-74.1013471901,4.6223687278,4877884.98871883,2068861.41733024
"111001011045","Puente Aranda",NA,-74.11238911,4.6299076073,4876661.83701846,2069696.47354294
"111001014818","Puente Aranda",3,-74.1215777597,4.6240129987,4875641.87119687,2069046.63996436
"111001014711","Puente Aranda",3,-74.11701499,4.6270100564,4876148.36590934,2069377.05954671
"111001011274","Puente Aranda",3,-74.1303122804,4.5993549544,4874668.95902635,2066323.10669098
"111001014893","Puente Aranda",3,-74.1303122804,4.5993549544,4874668.95902635,2066323.10669098
"111001012530","Puente Aranda",3,-74.1149391298,4.6101315298,4876375.63748983,2067511.38767872
"111001012165","Puente Aranda",3,-74.1092893698,4.6155250061,4877003.0886055,2068106.46245623
"111001012556","Puente Aranda",NA,-74.0930340197,4.6218060784,4878806.75114928,2068797.81444219
"111001012548","Puente Aranda",3,-74.0895398104,4.6225576101,4879194.35529336,2068880.27362535
"111001012963","Puente Aranda",3,-74.1238884197,4.6033964432,4875382.04214606,2066768.62425539
"111001012521","Puente Aranda",NA,-74.1270795797,4.6019628811,4875027.90748082,2066610.75326417
"111001029033","Puente Aranda",3,-74.12139031,4.6014087928,4875658.72541192,2066548.52537251
"111001014729","Puente Aranda",3,-74.1088053297,4.6320589431,4877059.61607094,2069933.60355547
"111001106267","Puente Aranda",3,-74.1083647096,4.6325788469,4877108.56628466,2069990.98364309
"111001014745","Puente Aranda",3,-74.11818809,4.6334776876,4876019.40552181,2070092.02778031
"111001014826","Puente Aranda",3,-74.1127785198,4.5978696268,4876613.12290386,2066155.90525889
"111001012131","Puente Aranda",3,-74.1092579503,4.6017885367,4877004.21101938,2066588.39088872
"111001012998","Puente Aranda",3,-74.1070973898,4.6027426646,4877243.9696049,2066693.46302294
"111001014869","Puente Aranda",3,-74.1258339002,4.6095420559,4875167.36954029,2067448.14155873
"111001014851","Puente Aranda",NA,-74.12753185,4.6086285763,4874978.91682166,2067347.4866478
"111001014885","Puente Aranda",3,-74.1342269596,4.5996226382,4874234.88312055,2066353.37765368
"111001015032","Puente Aranda",3,-74.1306951603,4.5997518207,4874626.56855674,2066367.03330274
"111001015091","Puente Aranda",3,-74.1294779602,4.6020015963,4874761.94440278,2066615.45212998
"111001020168","Puente Aranda",3,-74.1132827999,4.6229909051,4876561.53700603,2068932.23814604
"111001012149","Puente Aranda",3,-74.1133329196,4.6197345817,4876555.41566327,2068572.37834441
"111001045535","Puente Aranda",3,-74.1227166402,4.6177269738,4875514.48171942,2068352.14501123
"111001065056","Puente Aranda",3,-74.1191707499,4.6114645087,4875906.60792957,2067659.43585119
"111001033855","Puente Aranda",3,-74.1178266502,4.6120845538,4876055.76770491,2067727.7254778
"311001000298","Puente Aranda",3,-74.1184512003,4.622229494,4875988.27103776,2068848.99137692
"311001000417","Puente Aranda",3,-74.1172923098,4.6068461728,4876114.11530068,2067148.7188207
"311001001057","Puente Aranda",3,-74.12956968,4.5987597462,4874751.20649519,2066257.19743167
"311001001243","Puente Aranda",3,-74.11078304,4.6104135138,4876836.57045078,2067541.83114831
"311001003483","Puente Aranda",3,-74.11976514,4.6210870111,4875842.36664102,2068722.9603961
"311001003602","Puente Aranda",3,-74.1207735501,4.5972471544,4875726.39975422,2066088.49885408
"311001004609","Puente Aranda",3,-74.1053060997,4.6025592229,4877442.58270523,2066672.88245944
"311001004846","Puente Aranda",3,-74.1191889597,4.6205173927,4875906.16152688,2068659.90901897
"311001007403","Puente Aranda",3,-74.1270701797,4.5983185513,4875028.31441414,2066208.00142277
"311001008591","Puente Aranda",3,-74.1092306299,4.6097916084,4877008.61583931,2067472.83405043
"311001011281","Puente Aranda",3,-74.1065147497,4.6027955668,4877308.59035041,2066699.20925655
"311001015112","Puente Aranda",3,-74.1278583696,4.6074436531,4874942.50045492,2067216.59301061
"311001016984","Puente Aranda",3,-74.1124364503,4.6208626796,4876655.02217188,2068696.89309546
"311001020159","Puente Aranda",3,-74.1140582499,4.6047282553,4876472.38883299,2066914.09888895
"311001024472","Puente Aranda",3,-74.1200844596,4.6006642623,4875803.40916518,2066466.01710925
"311001029342","Puente Aranda",3,-74.1157702304,4.6060446979,4876282.76683345,2067059.88057269
"311001030308","Puente Aranda",3,-74.10697884,4.5990488273,4877256.48341495,2066285.22392224
"311001030332","Puente Aranda",3,-74.1159555897,4.6068681104,4876262.35387053,2067150.91116884
"311001032297","Puente Aranda",3,-74.1143647802,4.617539359,4876440.61027282,2068329.95516728
"311001033366","Puente Aranda",3,-74.1009915902,4.6079289816,4877921.95404765,2067265.57262212
"311001034559","Puente Aranda",3,-74.1284570096,4.601942393,4874875.15301029,2066608.73030184
"311001035156","Puente Aranda",3,-74.1258014198,4.615668993,4875172.04150073,2068125.24936048
"311001035903","Puente Aranda",3,-74.1291792704,4.6064453983,4874795.84482934,2067106.50337699
"311001037566","Puente Aranda",3,-74.1078478604,4.6143898662,4877162.74637446,2067980.76524029
"311001038244","Puente Aranda",3,-74.1135382996,4.617230797,4876532.20753351,2068295.71136497
"311001039003","Puente Aranda",3,-74.1137019502,4.6047416911,4876511.90287209,2066915.52204421
"311001039283","Puente Aranda",3,-74.1089585598,4.6235316684,4877041.15253715,2068991.2502341
"311001040354","Puente Aranda",3,-74.1267836701,4.614544806,4875062.91981353,2068001.18302054
"311001041521","Puente Aranda",3,-74.1287489297,4.6026625694,4874842.90617557,2066688.37123967
"311001041857","Puente Aranda",3,-74.1162322196,4.6241241043,4876234.66716469,2069057.98531981
"311001044074","Puente Aranda",3,-74.1104831302,4.6056609046,4876869.01059675,2067016.55135023
"311001045267","Puente Aranda",3,-74.1252817498,4.6006277372,4875227.04624786,2066462.88653749
"311001051747","Puente Aranda",3,-74.11719339,4.6035076047,4876124.50726349,2066779.74364269
"311001051755","Puente Aranda",3,-74.1076981597,4.5997977872,4877176.84260354,2066368.11772208
"311001076316","Puente Aranda",3,-74.1227240198,4.6150578272,4875513.19809483,2068057.16799774
"311001087792","Puente Aranda",3,-74.1171145997,4.6150913994,4876135.25076676,2068059.89976783
"311001089167","Puente Aranda",3,-74.1170300197,4.6105762498,4876143.84764423,2067560.89843143
"311001090912","Puente Aranda",3,-74.1042726904,4.6011805574,4877556.94661806,2066520.34416636
"311001091056","Puente Aranda",3,-74.1103047598,4.6211076383,4876891.4519275,2068723.59492516
"311001092893","Puente Aranda",3,-74.1112456598,4.6130092797,4876785.71625665,2067828.77867307
"311001093041","Puente Aranda",3,-74.1205083396,4.6250681514,4875760.64511453,2069163.06205245
"311001093717","Puente Aranda",3,-74.1165924296,4.6176086342,4876193.59222502,2068337.99826904
"311001094021","Puente Aranda",3,-74.1318817701,4.6000026606,4874495.02213386,2066394.96310934
"311001094055","Puente Aranda",3,-74.1333268001,4.5978785569,4874334.40164232,2066160.47307127
"311001094462","Puente Aranda",3,-74.1269829901,4.5971542129,4875037.78048981,2066079.3102517
"311001101175","Puente Aranda",3,-74.1200176501,4.5999083673,4875810.68704951,2066382.46855878
"311001102619","Puente Aranda",3,-74.1082834498,4.5997211346,4877111.92361049,2066359.74724555
"311001102627","Puente Aranda",3,-74.1163821798,4.6126323417,4876216.0450957,2067788.01247143
"311001102635","Puente Aranda",3,-74.11467158,4.6068488519,4876404.73996029,2067148.56018454
"311001102961","Puente Aranda",3,-74.1258948096,4.6114260447,4875160.94395137,2067656.35971218
"311001106011","Puente Aranda",3,-74.1206390903,4.5993472734,4875741.67479016,2066320.56793105
"311001106029","Puente Aranda",3,-74.1018282101,4.6050005781,4877828.67831584,2066942.08844305
"311001106037","Puente Aranda",3,-74.1222448297,4.6144725496,4875566.2351487,2067992.4028224
"311001106070","Puente Aranda",3,-74.1198832397,4.5990250797,4875825.43955602,2066284.82960563
"311001106541","Puente Aranda",3,-74.1155635299,4.6167037161,4876307.53295245,2068237.81335387
"311001107688","Puente Aranda",3,-74.1081646198,4.6001036364,4877125.16686734,2066401.99841434
"311001108625","Puente Aranda",3,-74.1174315801,4.5972288054,4876097.00763289,2066085.89075869
"311001108633","Puente Aranda",3,-74.1220846601,4.6174115783,4875584.50888145,2068317.17882607
"311001109389","Puente Aranda",3,-74.1082976702,4.5997342991,4877110.34890121,2066361.20454646
"311001109401","Puente Aranda",3,-74.1300446301,4.603083809,4874699.29248932,2066735.15155761
"311001109567","Puente Aranda",3,-74.1160638798,4.6176886453,4876252.21842426,2068346.7486564
"311001110620","Puente Aranda",3,-74.12083995,4.599164592,4875719.3686359,2066300.41402332
"111001013323","La Candelaria",NA,-74.0692692299,4.5982391183,4881438.14006335,2066189.37260966
"111001013358","La Candelaria",2,-74.0711855403,4.5956138648,4881225.19790843,2065899.56850246
"111001013340","La Candelaria",3,-74.0679969001,4.6015114473,4881579.77442504,2066550.79334493
"111001013374","La Candelaria",2,-74.0699910496,4.5929234233,4881357.21549759,2065602.0438655
"311001000271","La Candelaria",2,-74.0753614496,4.5910667447,4880761.35693768,2065397.75102058
"311001000964","La Candelaria",2,-74.0700378698,4.5997496243,4881353.15249967,2066356.42939054
"311001001391","La Candelaria",2,-74.0715996897,4.5971611793,4881179.52734352,2066070.63436689
"311001001952","La Candelaria",3,-74.0735911702,4.5951551901,4880958.350633,2065849.27945235
"311001003084","La Candelaria",NA,-74.0760568202,4.5969403978,4880685.2201129,2066046.97785414
"311001005451","La Candelaria",2,-74.0732754097,4.5977240801,4880993.79299266,2066133.12059449
"311001006351","La Candelaria",2,-74.0729053299,4.597990433,4881034.87689699,2066162.49422389
"311001009121","La Candelaria",3,-74.0748568902,4.5948278029,4880817.93467639,2065813.30999855
"311001009376","La Candelaria",3,-74.0745484204,4.5932274219,4880851.8766461,2065636.39689734
"311001017417","La Candelaria",3,-74.0729975698,4.5960706534,4881024.3295515,2065950.35051114
"311001028486","La Candelaria",2,-74.0736963001,4.5917086077,4880946.12061038,2065468.40749437
"311001091561","La Candelaria",3,-74.0676758602,4.6004398779,4881615.19861124,2066432.31880831
"311001092435","La Candelaria",2,-74.0737947402,4.5932891851,4880935.46622338,2065643.09698814
"311001097216","La Candelaria",2,-74.0793489203,4.5933397178,4880319.54369663,2065649.6083954
"311001800146","La Candelaria",NA,-74.0737705099,4.5932130968,4880938.14061486,2065634.68426984
"111001010928","Rafael Uribe Uribe",3,-74.12079046,4.5793179654,4875721.42353287,2064107.07666032
"111001014915","Rafael Uribe Uribe",3,-74.1233773601,4.5831660464,4875435.20532241,2064532.79213102
"111001017973","Rafael Uribe Uribe",2,-74.1192471004,4.5757933924,4875891.97289389,2063717.29540364
"111001014583","Rafael Uribe Uribe",3,-74.1206674303,4.5813581039,4875735.41958509,2064332.51901038
"111001011029","Rafael Uribe Uribe",2,-74.1157894804,4.5669020257,4876273.89498821,2062734.08090978
"111001018091","Rafael Uribe Uribe",3,-74.1163124598,4.5674492108,4876215.99011531,2062794.64232461
"111001107824","Rafael Uribe Uribe",3,-74.1215798698,4.5687176896,4875632.04991357,2062935.73544689
"111001011819","Rafael Uribe Uribe",3,-74.1038365601,4.5808060072,4877601.83857101,2064268.61047467
"111001012611","Rafael Uribe Uribe",3,-74.1190069502,4.5798297234,4875919.30079715,2064163.3243048
"111001012815","Rafael Uribe Uribe",3,-74.1172947999,4.5796970047,4876109.15309107,2064148.36114695
"111001012971","Rafael Uribe Uribe",3,-74.1203677398,4.5847647316,4875769.24312459,2064708.94679302
"111001014605","Rafael Uribe Uribe",3,-74.1278275098,4.5858558272,4874942.15858174,2064830.82586919
"111001110680","Rafael Uribe Uribe",3,-74.1193306096,4.5840123397,4875884.1288691,2064625.61734751
"111001013811","Rafael Uribe Uribe",2,-74.1140324601,4.5474784784,4876465.4328317,2060587.21311234
"111001107719","Rafael Uribe Uribe",2,-74.1122446304,4.5473624098,4876663.68951906,2060574.08051213
"111001014028","Rafael Uribe Uribe",3,-74.1253150899,4.5786734828,4875219.53535824,2064036.63760628
"111001014591","Rafael Uribe Uribe",3,-74.1260386101,4.5776360818,4875139.11775106,2063922.11602187
"111001012645","Rafael Uribe Uribe",3,-74.1280617599,4.5830462281,4874915.6920107,2064520.36619374
"111001014664","Rafael Uribe Uribe",3,-74.1162711202,4.5843023858,4876223.46997531,2064657.14233462
"111001014672","Rafael Uribe Uribe",3,-74.1176616404,4.5882624277,4876069.94690956,2065095.02194758
"111001014656","Rafael Uribe Uribe",3,-74.1131907899,4.5865473917,4876565.45730188,2064904.71484653
"111001014958","Rafael Uribe Uribe",3,-74.1105355299,4.579150009,4876858.65243022,2064086.74696297
"111001015172","Rafael Uribe Uribe",3,-74.1088663397,4.5765166048,4877043.31339877,2063795.43410583
"111001015733","Rafael Uribe Uribe",3,-74.1092540301,4.583716414,4877001.54923768,2064591.17645732
"111001012840","Rafael Uribe Uribe",3,-74.1092550102,4.5860552218,4877001.84060286,2064849.64643296
"111001018058","Rafael Uribe Uribe",3,-74.1207505901,4.5719583007,4875724.57569977,2063293.72456605
"111001018031","Rafael Uribe Uribe",3,-74.1200269701,4.5713546909,4875804.72114919,2063226.89221915
"111001028355","Rafael Uribe Uribe",2,-74.1242370397,4.5650765922,4875336.73961985,2062533.80330865
"111001020095","Rafael Uribe Uribe",NA,-74.1083373604,4.5646687971,4877099.95797311,2062486.00186042
"111001027332","Rafael Uribe Uribe",3,-74.1081886399,4.5789944061,4877118.89224984,2064069.14838538
"111001015130","Rafael Uribe Uribe",3,-74.1025830204,4.5773097261,4877740.25984293,2063882.01137454
"111001106810","Antonio Narino",3,-74.0969519697,4.5837964952,4878365.83023357,2064597.92714711
"111001027383","Rafael Uribe Uribe",2,-74.1120764002,4.5581038966,4876684.17592976,2061761.13109492
"111001075141","Rafael Uribe Uribe",2,-74.1162609702,4.5596600633,4876220.36581589,2061933.82605535
"111001098957","Rafael Uribe Uribe",1,-74.1208176403,4.5619007346,4875715.4083393,2062182.2356307
"111001028380","Rafael Uribe Uribe",2,-74.1097396899,4.5431505051,4876940.78128272,2060108.18150988
"111001030015","Rafael Uribe Uribe",3,-74.1013395796,4.568510085,4877876.66493732,2062909.32355155
"111001032395","Rafael Uribe Uribe",3,-74.1052865299,4.584287491,4877441.6329223,2064653.60847258
"111001034134","Rafael Uribe Uribe",3,-74.1147388001,4.5806822816,4876392.77902737,2064256.80681579
"111001036765","Rafael Uribe Uribe",2,-74.1100663398,4.5730138098,4876909.63653213,2063408.53364691
"111001018112","Rafael Uribe Uribe",2,-74.1128583998,4.5743776321,4876600.23211942,2063559.73350195
"111001017981","Rafael Uribe Uribe",2,-74.1160947504,4.5715614914,4876240.8395643,2063249.0681999
"111001015148","Rafael Uribe Uribe",NA,-74.10943229,4.5681881443,4876979.1292635,2062875.1240838
"111001012912","Rafael Uribe Uribe",2,-74.1160322303,4.5744113701,4876248.26220724,2063564.00809036
"111001041611","Rafael Uribe Uribe",2,-74.1100977503,4.5475514991,4876901.81784475,2060594.61127834
"111001087815","Rafael Uribe Uribe",2,-74.1076572298,4.5453747794,4877172.11081378,2060353.63938559
"111001076376","Rafael Uribe Uribe",2,-74.1179589397,4.555262591,4876031.30454697,2061448.13687849
"111001078930","Rafael Uribe Uribe",1,-74.1167635398,4.5435825739,4876161.88137109,2060157.13003984
"111001801331","Rafael Uribe Uribe",1,-74.1133678299,4.5445621128,4876538.64615324,2060264.80165467
"111001098965","Rafael Uribe Uribe",2,-74.1172973601,4.5739704011,4876107.88425904,2063515.49305298
"111001102091","Rafael Uribe Uribe",2,-74.1076637399,4.5534974348,4877172.76549746,2061251.3021593
"111001107794","Rafael Uribe Uribe",NA,-74.1154763196,4.5592637022,4876307.3170587,2061889.88799154
"311001000441","Rafael Uribe Uribe",3,-74.1220619803,4.5692282938,4875578.67166207,2062992.24771125
"311001001049","Rafael Uribe Uribe",3,-74.1038324099,4.5696080324,4877600.39679893,2063031.08507358
"311001001332","Rafael Uribe Uribe",1,-74.0998143903,4.5703459518,4878046.11831647,2063111.95204731
"311001001553","Rafael Uribe Uribe",3,-74.1198020203,4.5697518629,4875829.39217878,2063049.71868087
"311001002321","Rafael Uribe Uribe",3,-74.0963556599,4.5752768821,4878430.5206914,2063656.29799371
"311001002380","Rafael Uribe Uribe",3,-74.1089691599,4.5816734733,4877032.79149468,2064365.35510583
"311001003891","Rafael Uribe Uribe",3,-74.1130003704,4.5846582789,4876586.25005562,2064695.90931401
"311001004986","Rafael Uribe Uribe",3,-74.0980302903,4.5780224199,4878245.2706316,2063959.99947241
"311001006466","Rafael Uribe Uribe",3,-74.1209907699,4.5801580578,4875699.35445359,2064199.95325597
"311001009007","Rafael Uribe Uribe",3,-74.1134967597,4.5817250366,4876530.69816028,2064371.83153259
"311001010099","Rafael Uribe Uribe",3,-74.1041140497,4.5754569262,4877570.15616681,2063677.51336412
"311001012598","Rafael Uribe Uribe",3,-74.1277363496,4.5844658038,4874952.02632386,2064677.19266215
"311001016623","Rafael Uribe Uribe",2,-74.1136523704,4.5727990213,4876511.91091904,2063385.41197782
"311001016828","Rafael Uribe Uribe",3,-74.1230436404,4.57578764,4875470.93800072,2063717.31703216
"311001025207","Rafael Uribe Uribe",3,-74.1043734302,4.5705098548,4877540.55090301,2063130.84053261
"311001026459","Rafael Uribe Uribe",3,-74.1130671701,4.5774147776,4876577.59991503,2063895.41527121
"311001027200","Rafael Uribe Uribe",3,-74.0989949498,4.574230766,4878137.65031624,2063541.13583842
"311001031720","Rafael Uribe Uribe",2,-74.1106277698,4.5557771851,4876844.43548674,2061503.75048127
"311001038911","Rafael Uribe Uribe",2,-74.1092994804,4.5487697342,4876990.55531558,2060729.10659172
"311001042977","Rafael Uribe Uribe",2,-74.1061456301,4.5535062302,4877341.12879057,2061252.01591155
"311001043787","Rafael Uribe Uribe",3,-74.1039348098,4.5692509319,4877588.9801035,2062991.63817145
"311001043850","Rafael Uribe Uribe",3,-74.0989998797,4.578353334,4878137.80092313,2063996.7343791
"311001043876","Rafael Uribe Uribe",1,-74.1119430004,4.5425383854,4876696.32135526,2060040.90934845
"311001046611","Rafael Uribe Uribe",2,-74.1190824401,4.5547150823,4875906.61175189,2061387.82283794
"311001047499","Rafael Uribe Uribe",3,-74.11300541,4.5769988633,4876584.37777092,2063849.44046527
"311001051798","Rafael Uribe Uribe",2,-74.1108710299,4.5572175817,4876817.70264525,2061662.97525487
"311001051852","Rafael Uribe Uribe",2,-74.1115987201,4.5543553927,4876736.51295178,2061346.78913075
"311001075361","Rafael Uribe Uribe",3,-74.0970829396,4.5776414607,4878350.26572479,2063917.73787509
"311001075859","Rafael Uribe Uribe",3,-74.1261454701,4.5909619754,4875129.58087694,2065394.83401777
"311001077541","Tunjuelito",3,-74.1292002002,4.5781091047,4874788.58176205,2063974.94257666
"311001077681","Rafael Uribe Uribe",2,-74.1199793001,4.5562263204,4875807.40701647,2061554.9898653
"311001087130","Rafael Uribe Uribe",3,-74.1208570997,4.5864143448,4875715.25926316,2064891.33687698
"311001088250","Rafael Uribe Uribe",3,-74.1262770401,4.5881643407,4875114.50375813,2065085.67877971
"311001089981","Rafael Uribe Uribe",2,-74.1082809597,4.5513906926,4877103.95689596,2061018.58410913
